,Word,Count
2511,weather,14
905,ask,14
2555,stayed,14
910,supposed,14
442,entertainment,14
913,caribbean,14
1435,put,14
1807,bathrooms,14
9,unhappy,14
2226,annoying,14
373,breaking,14
728,forward,14
1334,low,14
508,monday,14
1571,usual,14
1383,princess,14
1070,problems,14
242,seriously,14
1586,disabled,14
816,available,14
423,plenty,14
787,restaurant,14
21,enter,14
564,prepared,13
2222,fastpasses,13
362,photos,13
2129,ca,13
367,unless,13
80,anniversary,13
397,complete,13
271,heard,13
2287,dont,13
1506,offered,13
1452,spot,13
1978,stood,13
1232,middle,13
1890,souvenirs,13
1427,birthday,13
668,ages,13
1653,offer,13
1057,smaller,13
1926,gate,13
223,employee,13
2001,totally,13
233,super,13
831,traffic,13
889,value,13
413,biggest,13
140,negative,13
241,possible,13
1764,happen,13
204,gave,13
1124,real,13
1449,nearly,13
579,amusement,12
1659,worked,12
1487,event,12
770,anywhere,12
783,looked,12
1460,five,12
2462,grave,12
1611,nasty,12
2440,travel,12
1782,stuck,12
1776,guest,12
1735,october,12
1768,bored,12
869,taken,12
706,completely,12
778,using,12
2769,business,12
1363,believe,12
427,set,12
510,management,12
1015,special,12
1406,april,12
1884,seeing,12
1889,remember,12
1031,anyway,12
1379,matter,12
287,stuff,12
958,sun,12
546,ok,12
382,noticed,12
1328,wasted,12
1413,access,12
351,older,12
2018,bother,12
1189,a,12
558,rather,12
1281,afford,12
931,multiple,12
932,months,12
1674,brought,11
1022,site,11
491,stick,11
1247,disgusting,11
747,rip,11
1739,leaving,11
1023,amazing,11
2126,tuesday,11
839,discount,11
515,visitors,11
2364,cutting,11
634,costs,11
812,hrs,11
1629,perhaps,11
475,planned,11
2164,mid,11
741,cut,11
664,lived,11
58,greedy,11
1752,wednesday,11
450,mouse,11
1707,bought,11
1112,including,11
31,customers,11
420,simply,11
1845,free,11
1030,fee,11
993,refund,11
1001,crap,11
979,top,11
213,adult,11
897,thousands,11
594,forever,11
934,town,11
2579,planning,11
593,takes,11
1431,mind,11
1528,clearly,10
466,city,10
2231,ate,10
1935,month,10
444,options,10
1714,fl,10
1615,dinner,10
789,refused,10
779,app,10
60,double,10
2945,tours,10
521,means,10
693,cruise,10
1323,joke,10
1702,third,10
1055,constantly,10
2184,sunday,10
1692,regular,10
1436,wheelchair,10
419,sadly,10
562,off,10
1493,cancelled,10
734,mickeys,10
2506,e,10
384,rode,10
929,st,10
959,bus,10
460,comparison,10
616,order,10
506,girl,10
642,purchased,10
1012,recent,10
1370,surprised,10
208,issue,10
927,treat,10
1762,best,10
976,workers,10
1726,nemo,10
1897,idea,10
637,light,10
2834,excited,10
989,phone,10
1049,greed,10
1725,finding,10
801,certainly,10
4700,hamburger,10
1429,issues,10
625,needed,10
70,large,10
1387,stopped,10
995,mention,9
1257,cant,9
1013,known,9
1689,trips,9
1599,watching,9
1450,helpful,9
1560,lined,9
1833,talk,9
2076,again,9
930,gotten,9
1269,missed,9
3483,various,9
2095,ruined,9
1200,thursday,9
2117,locals,9
1754,exit,9
1670,thru,9
1837,shocked,9
2344,unbelievable,9
937,favorite,9
919,snacks,9
1780,disability,9
1905,queuing,9
788,chose,9
1010,sign,9
906,question,9
1793,decorations,9
2214,stars,9
1101,list,9
3420,roped,9
2196,often,9
823,hold,9
2449,garage,9
3306,before,9
1329,closing,9
980,returned,9
827,age,9
2333,ready,9
2110,quickly,9
1666,teens,9
314,picked,9
409,australia,9
224,across,9
228,cart,9
176,que,9
263,opening,9
2957,seats,9
342,man,9
116,boy,9
692,jungle,9
112,gift,9
370,today,9
375,letting,9
380,hated,9
2862,fries,9
543,they,9
609,hr,9
651,answer,9
479,weekday,9
2991,checked,9
714,shorter,9
1919,situation,8
631,hey,8
288,ridiculously,8
2385,booked,8
1348,upon,8
309,snow,8
850,name,8
867,corporate,8
3051,turn,8
1338,fix,8
317,dropped,8
326,oh,8
877,weekends,8
281,friends,8
467,hall,8
2393,massive,8
879,everyday,8
2618,call,8
477,nightmare,8
3650,grad,8
1393,opinion,8
236,ordered,8
1400,might,8
230,corn,8
1046,angry,8
1410,gates,8
1879,saved,8
1425,celebrate,8
1859,pictures,8
818,experienced,8
627,nobody,8
537,choice,8
622,poorly,8
2086,safety,8
2155,overcrowding,8
3494,aaa,8
975,knotts,8
2181,ahead,8
1159,watched,8
2121,complaining,8
1168,railroad,8
1182,liked,8
977,forget,8
983,fault,8
936,otherwise,8
530,electric,8
1077,hungry,8
1213,toilet,8
2081,moment,8
973,shade,8
455,expectations,8
354,lady,8
3204,breakfast,8
1271,restrooms,8
2714,near,8
1274,ups,8
1852,bag,8
1975,san,8
2562,december,8
3231,sons,8
329,drove,8
1954,streets,8
1950,literally,8
888,stupid,8
3237,smile,8
832,sardines,8
1836,group,8
1521,bottle,8
1809,turning,8
1676,chicken,8
40,olds,8
1688,afternoon,8
2854,memories,8
1822,walkways,8
1477,returning,8
1519,head,8
1847,future,8
1698,push,8
39,yr,8
1466,outdated,8
1685,allow,8
1697,everybody,8
1816,attitude,8
1835,longest,8
1602,rate,8
809,tram,8
1810,minnie,8
1983,southern,7
1976,diego,7
2564,garbage,7
1696,yelled,7
1994,map,7
1977,zoo,7
2183,saturday,7
1773,website,7
1687,till,7
896,imagine,7
1298,giving,7
1302,hand,7
1542,visits,7
1779,interested,7
1537,sometimes,7
1086,sounds,7
2448,fire,7
1316,hoping,7
529,consider,7
1319,merchandise,7
1995,location,7
1851,skip,7
138,throughout,7
344,preferred,7
61,capacity,7
3814,screamin,7
957,monorail,7
66,minimal,7
2120,lives,7
1174,boat,7
2114,friday,7
2317,eating,7
89,state,7
553,ran,7
1153,asking,7
3297,chair,7
2138,relations,7
3296,wheel,7
1144,dream,7
1206,entering,7
565,similar,7
2066,towards,7
970,deal,7
1619,closures,7
2036,clean,7
3169,entered,7
1708,advance,7
3039,filthy,7
349,add,7
545,bobsleds,7
180,mad,7
1320,whether,7
2228,pushing,7
1394,wont,7
3883,sick,7
2433,considering,7
2286,foot,7
1483,color,7
1041,talking,7
1535,fantasy,7
2627,miss,7
1673,store,7
516,recently,7
3054,reviews,7
656,kind,7
3878,july,7
2426,popular,7
513,sold,7
639,traveled,7
1468,navigate,7
1874,sitting,7
828,unable,7
644,traveling,7
1037,onto,7
1433,generally,7
2271,berry,7
1860,february,7
819,yelling,7
1465,fantasyland,7
1028,local,7
1850,buying,7
1458,march,7
1382,photographers,7
2128,terror,7
2262,showed,7
1048,size,7
2924,happens,7
776,wifi,7
2813,mistake,7
681,thrill,7
316,pack,7
463,incredibly,7
1683,bathroom,7
3065,section,7
2735,upset,7
2249,began,7
1002,hear,7
1061,looks,7
2255,read,7
2387,coaster,7
1364,helped,7
1908,coasters,7
3329,friend,6
1156,apparently,6
422,expecting,6
480,september,6
2272,farm,6
2194,screaming,6
2665,didnt,6
1710,aware,6
2685,tower,6
1075,crying,6
457,writing,6
2166,row,6
2985,heart,6
2270,hell,6
1040,blocked,6
2203,operating,6
2658,basically,6
1145,horrific,6
1102,disliked,6
1612,case,6
4475,tiana,6
2886,example,6
1647,atmosphere,6
2005,grandchildren,6
390,reality,6
2119,travelled,6
2723,badly,6
2926,thats,6
2725,missing,6
488,throw,6
1520,received,6
1931,terribly,6
310,white,6
1800,anytime,6
2807,suggest,6
1922,gopro,6
302,girls,6
1915,trouble,6
1913,meeting,6
1812,chance,6
1818,comes,6
2736,adventureland,6
259,wanting,6
1481,pick,6
1478,holders,6
2749,dl,6
231,dogs,6
1476,separate,6
225,yrs,6
1423,lifetime,6
2948,careful,6
1862,notice,6
1444,river,6
1448,events,6
3259,complain,6
1947,tomorrowland,6
1318,selling,6
3944,younger,6
2034,normal,6
2692,taste,6
1719,company,6
78,mess,6
2978,mom,6
369,holder,6
1202,downside,6
2098,hope,6
1741,nd,6
3188,numerous,6
1575,center,6
1221,updated,6
3637,camera,6
2704,word,6
128,peter,6
1310,dog,6
129,pan,6
2030,music,6
2020,says,6
348,max,6
1760,information,6
3287,impressed,6
1277,pricing,6
1989,fact,6
3286,legs,6
1289,nights,6
1772,book,6
1294,level,6
2832,staying,6
2274,wants,6
2106,typical,6
604,non,6
3042,riding,6
647,clear,6
617,coffee,6
3043,weeks,6
572,easy,6
2388,repair,6
2366,grew,6
665,nearby,6
2360,chaos,6
754,breaks,6
652,questions,6
2406,handled,6
739,pluto,6
855,write,6
2474,track,6
830,during,6
2516,feet,6
808,drive,6
700,failed,6
534,period,6
561,round,6
2461,roll,6
2543,email,6
2405,dangerous,6
628,loves,6
2363,opportunity,6
591,dining,6
2309,downhill,6
2399,additional,6
2456,seating,6
984,enjoyable,6
2490,patrons,6
590,fine,6
687,drop,6
509,advise,6
1011,slightly,6
848,disneylands,6
573,frozen,6
731,kidding,6
988,allows,6
1181,dumbo,5
2412,arrive,5
944,straight,5
381,job,5
2798,elsewhere,5
608,carousel,5
1494,wet,5
835,enjoyment,5
1980,schedule,5
2376,within,5
2349,fans,5
387,mood,5
2818,guy,5
684,dated,5
2532,hands,5
2827,approx,5
771,childhood,5
774,bothered,5
1969,temporarily,5
1532,indeed,5
2318,display,5
2352,so,5
2967,complained,5
680,favourite,5
392,learn,5
1164,easily,5
679,folks,5
2937,exhausting,5
2443,lack,5
166,los,5
840,discounts,5
791,driving,5
1201,wasnt,5
2431,grounds,5
1192,covered,5
2060,unpleasant,5
2052,paint,5
2049,electrical,5
3642,photographer,5
2893,alot,5
1443,exception,5
2772,hotels,5
2037,guys,5
1863,yesterday,5
2758,expense,5
2342,mr,5
2705,uk,5
2031,sort,5
2011,benches,5
646,handicapped,5
918,k,5
2712,rd,5
2946,surprise,5
2419,cheese,5
2016,out,5
1868,refurbishment,5
2774,advantage,5
2063,woody,5
3874,polite,5
1473,bucket,5
940,signs,5
606,aged,5
907,telling,5
605,xmas,5
2753,x,5
2428,miserably,5
685,tiki,5
4321,discovered,5
2569,toilets,5
4322,winter,5
3034,pleasant,5
4111,concern,5
2974,bigger,5
2085,added,5
1463,beauty,5
810,trams,5
1416,certain,5
928,disgusted,5
2783,charging,5
1856,autograph,5
2561,usa,5
1895,game,5
2314,sandwich,5
456,unhelpful,5
873,window,5
3414,oct,5
1060,ends,5
3412,vendors,5
3248,thousand,5
2384,informed,5
1066,suppose,5
1068,grown,5
1359,pushed,5
994,maxpass,5
1709,obviously,5
1631,handle,5
1610,besides,5
1713,comparing,5
1606,winds,5
2996,coast,5
295,fees,5
698,dad,5
3228,written,5
3734,directed,5
1717,experiences,5
1085,images,5
28,tons,5
3145,sense,5
987,option,5
1016,effort,5
864,women,5
1668,rider,5
2888,learned,5
8,disgruntled,5
1019,wasting,5
1341,response,5
12,addition,5
2641,story,5
2897,scheduled,5
3782,suggested,5
1014,born,5
3751,millions,5
2499,specific,5
3309,beware,5
715,cheaper,5
2508,lucky,5
2900,slice,5
313,hit,5
2625,self,5
1336,act,5
1636,shop,5
476,highlight,5
1718,lights,5
1716,signage,5
696,entertained,5
2849,face,5
1740,shopping,5
2304,rent,5
2734,couldnt,5
4494,tall,5
284,organized,5
2722,fixed,5
1376,lining,5
1377,memory,5
3170,google,5
857,respect,5
143,cheap,5
2843,unfair,5
1767,candy,5
407,bottom,5
2148,beyond,5
2740,renewing,5
2013,wonderland,5
1894,cups,5
431,true,5
2012,alice,5
753,then,5
4019,road,5
1584,previously,5
2303,rented,5
1731,tip,5
2202,compare,5
2527,figure,5
2210,bags,5
1591,viewing,5
2470,blue,5
76,vip,5
72,highly,5
439,meals,5
262,lane,4
1911,playing,4
290,usd,4
200,springs,4
1900,advice,4
2389,thanks,4
833,eventually,4
245,nicer,4
1378,expired,4
2415,increased,4
862,movies,4
2413,unavailable,4
2411,tea,4
1882,county,4
3409,celebrating,4
1883,nostalgic,4
1909,complaints,4
841,provide,4
2955,blocking,4
2751,feeling,4
3255,base,4
3101,mark,4
1414,appears,4
1422,mine,4
1350,removed,4
1349,decide,4
1906,doubt,4
1498,wipe,4
199,radiator,4
2852,fall,4
2856,majority,4
1579,finished,4
2467,january,4
2530,quick,4
1746,normally,4
3909,located,4
124,highlights,4
1570,kingdom,4
1568,exhausted,4
3656,threw,4
2460,jobs,4
2851,periods,4
1561,version,4
3580,posted,4
1757,rethink,4
2838,wild,4
1770,terms,4
2450,distance,4
2858,forth,4
3084,spite,4
1727,submarine,4
1597,approximately,4
1663,ball,4
10,smiles,4
16,ropes,4
2898,firework,4
1691,grandkids,4
1638,step,4
1693,handling,4
1699,corner,4
1701,emergency,4
3686,route,4
704,heck,4
4683,income,4
1620,figured,4
1617,changes,4
2868,cool,4
1605,canceled,4
3331,ramp,4
3355,what,4
1774,previous,4
769,attend,4
796,policy,4
797,accept,4
1480,currently,4
1838,spoke,4
800,machine,4
2938,charm,4
3957,die,4
655,vibe,4
1843,crappy,4
3568,bar,4
2425,boys,4
811,arriving,4
2943,carribean,4
1447,regarding,4
817,slot,4
4056,hi,4
1864,bumping,4
2944,fave,4
3379,handicap,4
1491,heavy,4
772,dreams,4
1495,chairs,4
1534,living,4
2817,tiny,4
2446,fewer,4
3363,dole,4
1792,themed,4
2444,built,4
3594,investment,4
3595,kiddie,4
1516,alright,4
2533,paper,4
786,updating,4
1509,tasted,4
2928,amounts,4
1819,excellent,4
3884,u,4
4198,interest,4
2380,eye,4
1921,note,4
2282,based,4
486,clock,4
2113,fabulous,4
945,luck,4
552,stalls,4
1176,buzz,4
3112,excuse,4
1173,goes,4
1171,forgot,4
1170,toon,4
2598,parent,4
952,putting,4
3026,met,4
2982,tasty,4
398,upgrade,4
962,cram,4
1152,tears,4
2133,alone,4
3774,details,4
2139,reply,4
1183,grizzly,4
1187,chew,4
2006,june,4
2693,busier,4
2972,adventures,4
2338,captain,4
1239,trash,4
3638,sunglasses,4
3201,frontierland,4
2047,reasons,4
2053,amazed,4
2061,meek,4
2071,sidewalk,4
569,ice,4
3607,jumping,4
2091,matters,4
1208,bunch,4
2096,beginning,4
2097,flew,4
938,starts,4
3473,midnight,4
2140,beautiful,4
964,rudely,4
3492,tiring,4
403,difference,4
453,dreamed,4
3533,pricey,4
3777,w,4
3738,miles,4
3520,plain,4
459,wdw,4
3015,easier,4
1059,dead,4
3001,daily,4
2646,rolling,4
2253,item,4
2289,endless,4
2260,fit,4
2628,faster,4
2273,prior,4
484,harbor,4
3006,overrated,4
446,november,4
2994,sucks,4
531,becomes,4
2168,lineups,4
3496,purchasing,4
967,attitudes,4
2157,phones,4
3022,brutal,4
1126,monsters,4
2305,empty,4
3798,beach,4
2170,hyperspace,4
2221,maximize,4
3019,awhile,4
4096,dollar,4
2185,cause,4
1109,witch,4
2197,acceptable,4
1106,frightened,4
2302,wheelchairs,4
3838,board,4
722,rules,4
3771,view,4
1270,organised,4
1948,orleans,4
3984,secret,4
1317,cares,4
3644,file,4
1936,beat,4
596,realize,4
3769,salad,4
3120,despite,4
3421,mediocre,4
1974,seaworld,4
598,hundreds,4
1991,permitted,4
1987,there,4
1290,grand,4
341,grumpy,4
1940,presidents,4
1287,simple,4
323,none,4
874,profit,4
346,office,4
1285,gifts,4
3236,sat,4
1965,nostalgia,4
2354,birthdays,4
2004,public,4
892,cattle,4
614,flying,4
4576,lower,3
2993,decent,3
2215,tom,3
3148,busiest,3
1946,absolute,3
1723,timing,3
2962,seat,3
1910,passed,3
1755,swim,3
2361,opted,3
2233,grotto,3
2392,blame,3
2386,continually,3
2669,tv,3
3129,agent,3
2232,ariels,3
2520,wonder,3
2161,premium,3
2987,increases,3
3082,graduation,3
1903,winnie,3
2212,fantastic,3
2558,vegas,3
2529,weird,3
3085,levels,3
1904,pooh,3
2357,works,3
2672,werent,3
2169,nuts,3
2358,serious,3
2198,funny,3
3168,mentioned,3
1729,replaced,3
3234,table,3
2990,kinda,3
4271,durring,3
4143,indian,3
2356,rain,3
3150,exciting,3
1753,craziness,3
2178,niece,3
4439,hearing,3
1912,games,3
3146,this,3
2284,uncomfortable,3
2877,penny,3
3247,building,3
1918,explain,3
2288,bringing,3
1690,lacks,3
2509,rainy,3
3075,gives,3
3011,trampled,3
2643,queen,3
1684,understatement,3
3136,shutting,3
4453,art,3
2250,fully,3
2370,excitement,3
2372,greet,3
4590,cashier,3
2498,cater,3
3312,planet,3
2381,contact,3
4299,favorites,3
2275,rushed,3
3137,notified,3
2889,lesson,3
4450,somewhat,3
3131,concerns,3
2298,charges,3
2473,keeping,3
3241,conversations,3
3061,insulting,3
2847,disappoint,3
2863,c,3
3115,aside,3
2517,pocket,3
2236,screening,3
4167,justify,3
4279,pretzel,3
2964,fill,3
4464,grandson,3
2614,scooter,3
4442,dozen,3
2515,hoppers,3
2244,offering,3
2621,wow,3
1705,class,3
1704,fair,3
2870,excess,3
2656,setting,3
4280,bun,3
1700,unsafe,3
2383,activities,3
3078,boyfriend,3
3002,statement,3
2457,atrocious,3
3213,plane,3
3023,create,3
2591,earned,3
2546,ruin,3
4112,address,3
2079,embarrassing,3
3032,apparent,3
3261,ear,3
2424,altogether,3
2975,suck,3
2088,tone,3
4211,earlier,3
4668,measured,3
3263,mexican,3
2099,training,3
2330,cup,3
2430,fortune,3
2593,shockingly,3
1880,growing,3
2100,proper,3
2103,impression,3
2494,elbow,3
2787,f,3
1881,orange,3
2432,fairly,3
2109,congestion,3
2791,burgers,3
2070,immediately,3
2547,temporary,3
2782,memorable,3
2067,confused,3
2343,lincoln,3
2951,eurodisney,3
3986,candle,3
2021,actual,3
1867,fight,3
2022,words,3
2418,n,3
2340,occasions,3
2755,trick,3
3040,field,3
2422,charged,3
2423,additionally,3
4123,float,3
3200,america,3
1857,books,3
2045,dreadful,3
1872,interactions,3
2336,whatever,3
2414,deep,3
1875,bench,3
2775,served,3
4125,newer,3
2702,island,3
3095,wide,3
2329,drinking,3
3232,overly,3
2136,granddaughter,3
4509,cleaner,3
2563,insanely,3
2322,abuse,3
2923,disaster,3
4431,definately,3
3024,through,3
3177,common,3
1787,bucks,3
3102,twain,3
3226,holding,3
2825,budget,3
3963,have,3
2931,degree,3
1777,services,3
2721,replace,3
3977,verify,3
2141,allowing,3
2014,attendants,3
2142,buildings,3
2394,overhaul,3
2147,filling,3
2840,mostly,3
2154,adding,3
2913,hype,3
2445,knows,3
3180,according,3
1797,tradition,3
2809,disorganized,3
2112,narrow,3
2715,soarin,3
3955,severely,3
2801,feelings,3
1823,designed,3
1821,numbers,3
4514,routes,3
2345,passholder,3
3052,raised,3
2325,bottles,3
3057,searched,3
2536,shoulders,3
4092,card,3
2979,cafe,3
2806,mechanical,3
3950,wound,3
4628,lighting,3
2720,recommended,3
3253,pool,3
2954,audience,3
2323,corporation,3
3027,sea,3
2742,sidewalks,3
2540,attention,3
1446,acted,3
1079,scooters,3
4846,luggage,3
3552,lately,3
1467,unbearable,3
1464,beast,3
863,men,3
3554,suggestion,3
1455,fried,3
856,countless,3
1445,belle,3
3819,teenage,3
3389,accommodate,3
445,choose,3
3557,counter,3
3471,station,3
3551,august,3
3623,wallet,3
3622,law,3
3560,standards,3
3621,sister,3
473,eldest,3
3869,when,3
3619,headed,3
1212,smelled,3
1402,sent,3
1214,homeless,3
3867,dislike,3
485,blvd,3
1470,american,3
1475,somewhere,3
240,claimed,3
3643,glasses,3
273,meaning,3
1526,letter,3
3364,whip,3
4918,breadsticks,3
282,classic,3
1523,fountains,3
3493,rush,3
921,awesome,3
291,visitor,3
318,process,3
328,begin,3
333,canada,3
890,herded,3
408,travelling,3
887,choices,3
3640,wall,3
356,black,3
1504,bread,3
3375,fake,3
3547,incredible,3
3727,spoiled,3
1497,tables,3
364,cartoon,3
1162,included,3
1496,soaking,3
374,operators,3
3563,therefore,3
490,selfie,3
838,cal,3
3432,attended,3
3423,lockers,3
1312,apple,3
1073,absurd,3
1238,filled,3
3850,former,3
3603,lands,3
3754,listening,3
3753,spots,3
760,desperate,3
4984,patty,3
630,sides,3
756,apology,3
3744,carry,3
834,admissions,3
1297,affordable,3
3582,operator,3
659,changing,3
4980,seven,3
3598,summertime,3
3597,destination,3
1284,popcorn,3
707,darkness,3
3442,jam,3
3585,behavior,3
1268,manageable,3
720,series,3
1324,property,3
585,agree,3
1233,stale,3
3574,overwhelmed,3
829,navigating,3
1219,honestly,3
826,kiddos,3
1380,pulled,3
3614,hassle,3
1220,havent,3
1372,french,3
822,bday,3
3613,airport,3
3404,door,3
821,restroom,3
536,personally,3
3861,suited,3
1356,provided,3
3611,dates,3
541,action,3
3569,code,3
798,passports,3
3416,desire,3
3609,toads,3
3418,horribly,3
3608,parts,3
559,claustrophobic,3
3461,wear,3
570,cream,3
926,thank,3
871,vision,3
237,exact,3
965,minimum,3
1608,quiet,3
1035,queueing,3
1600,disabilities,3
154,bien,3
1105,cry,3
