,Word,Count
48,ridiculous,88
875,morning,88
468,none,87
1333,taken,87
1355,usa,87
252,security,87
212,hotels,86
1302,standing,86
225,coffee,86
2742,maintenance,86
951,staying,86
32,age,86
56,started,85
934,taking,85
1468,helpful,85
879,indiana,85
1060,course,84
1495,finally,84
1246,smaller,84
309,que,84
96,avoid,84
505,choice,84
1051,plenty,83
2011,station,83
528,ages,83
1297,bought,83
104,crowded,83
1113,photo,82
1832,longer,82
1583,access,82
825,needed,82
1307,meant,82
194,board,81
209,special,80
308,fantastic,80
861,major,80
1217,adult,80
1391,studio,80
270,refurbishment,79
414,mouse,79
633,break,79
122,name,79
429,school,78
1823,making,78
237,issues,78
1597,free,78
1874,summer,78
817,plus,77
1083,dlp,77
773,gave,77
754,possible,77
368,terrible,77
1348,yet,77
1284,set,77
1453,returned,77
207,order,76
1375,lightyear,76
539,unless,76
643,lovely,75
1251,totally,75
1961,enter,75
1055,side,74
131,american,74
389,any,74
92,shame,74
513,hardly,74
1049,happy,74
1167,rest,74
250,car,73
295,ice,73
430,holidays,73
1171,tell,73
244,value,73
184,opened,72
259,shop,72
448,paying,72
523,walked,71
1027,someone,71
211,resort,71
626,single,70
763,forward,70
1236,stop,70
1160,husband,69
1638,review,69
490,burger,69
688,birthday,69
25,total,69
559,priced,68
1201,parents,68
2367,round,68
993,ended,68
1459,certainly,68
1457,simply,68
977,kept,68
1050,atmosphere,67
965,example,67
1080,rip,67
85,saying,67
1294,uk,67
1118,dinner,67
407,slow,67
764,seeing,66
444,general,66
334,large,66
1426,running,66
2726,ratatouille,66
1572,throughout,66
200,reason,66
615,roller,66
2097,massive,65
729,entry,65
1079,rubbish,65
1268,till,65
602,worse,65
779,cars,65
2122,behind,65
1381,mind,65
499,merchandise,65
473,except,65
1829,rain,64
909,gone,64
1723,sort,64
1238,table,64
218,watch,64
999,believe,64
1594,closing,64
562,lost,64
1106,disgusting,64
1329,dreams,64
1239,apart,63
235,site,63
881,miss,63
2052,peak,63
816,cheaper,62
1020,public,62
952,soon,62
1555,dont,62
273,face,62
1520,expecting,62
1848,opening,62
265,packed,62
2174,speak,62
2451,oh,61
2482,august,61
217,leaving,61
1900,hand,61
679,chips,61
2050,compared,61
666,wheelchair,61
1921,nights,60
777,including,60
1210,cafe,60
1357,snow,60
1062,might,60
841,non,60
940,tea,60
1012,read,60
1618,standard,59
1619,knew,59
973,push,59
517,turned,59
713,completely,59
2347,offer,59
696,head,59
631,coming,59
1339,care,58
246,advice,58
652,city,58
3022,stopped,58
1385,tours,58
1116,five,58
537,information,58
1064,issue,57
988,tower,57
3175,eurodisney,57
1485,please,57
1269,wife,57
822,photos,57
1651,track,57
1123,difficult,57
1282,excited,56
590,idea,56
484,e,56
697,eating,56
151,picture,56
1984,halloween,56
2181,empty,56
133,truly,56
859,clearly,56
2551,bag,56
292,tip,56
1033,within,56
534,app,55
108,sad,55
2717,surprised,55
2590,ask,55
1974,shuttle,55
1048,crowd,55
1371,toilet,55
1990,pushed,54
1993,top,54
1420,option,54
3355,tour,54
582,meals,54
768,easy,54
756,families,54
587,generally,54
866,designated,53
3138,anniversary,53
1129,management,53
1104,attitude,53
692,santa,53
11,advance,53
963,forget,53
877,afternoon,53
327,term,53
45,obviously,52
1752,buffet,52
939,younger,52
803,looks,52
3002,chance,52
1031,straight,51
653,hall,51
280,missed,51
969,decent,51
2776,ate,51
1370,floor,51
10,booking,51
1127,points,51
1161,group,51
1521,popular,51
1892,entire,51
474,case,50
492,chicken,50
3132,u,50
224,facilities,50
188,story,50
2012,snacks,50
459,vouchers,50
957,fault,50
2600,quickly,50
2189,reviews,50
149,kid,50
37,kind,50
2802,older,49
4593,girls,49
937,outlets,49
1043,firework,49
164,costs,49
982,la,49
902,change,49
1915,feeling,49
183,gates,49
1226,previous,49
818,online,49
3626,lucky,49
1872,bother,49
351,certain,48
2669,europe,48
1128,standards,48
1044,display,48
1856,favourite,48
2161,sign,48
1484,impossible,48
673,card,48
687,st,48
1422,door,48
1380,lady,48
1406,difference,48
328,ques,48
1336,happened,48
3833,bags,48
780,haunted,48
1120,options,47
1427,view,47
717,across,47
722,mcdonalds,47
705,along,47
1221,similar,47
422,dumbo,47
352,expectations,46
2616,eventually,46
406,onto,46
2928,queueing,46
3042,signs,46
693,fe,46
1700,joke,46
296,cream,46
51,horrible,46
1873,aged,46
500,cheap,46
386,sorry,46
912,called,46
3247,hollywood,46
865,smokers,46
2786,note,46
524,stood,45
2017,friends,45
19,website,45
171,spending,45
2386,usual,45
646,wish,45
1195,map,45
2212,goes,45
2084,gate,45
1036,boring,45
1241,girl,45
1952,complete,45
376,annoying,44
3458,paint,44
1139,makes,44
661,included,44
725,experienced,44
990,live,44
1483,mean,44
992,reservation,44
1223,sitting,44
482,basic,44
1288,sadly,44
1717,menu,44
1968,entertainment,43
785,house,43
439,returning,43
3543,served,43
2363,literally,43
2714,quiet,43
2233,nightmare,43
949,man,43
1465,positive,43
322,turn,43
3000,spoke,43
3903,pizza,43
1604,america,43
888,pictures,43
884,missing,43
487,bottle,43
1338,otherwise,43
1228,deal,43
2253,often,43
230,unhelpful,42
1535,employees,42
1042,bored,42
1283,saturday,42
2154,months,42
2622,manor,42
629,planet,42
169,parking,42
726,dark,42
3901,normal,42
142,miserable,42
2108,ready,42
1560,met,41
2469,means,41
2862,frozen,41
1499,supposed,41
910,mad,41
2098,spot,41
3219,move,41
2311,childrens,41
1358,white,41
1013,highly,41
403,guest,41
320,watching,41
1929,using,40
1947,sometimes,40
2244,thinking,40
975,cant,40
272,daughters,40
1147,fantasyland,40
2466,considering,40
1536,smile,40
486,fries,40
300,imagine,40
1272,complaint,40
1277,n,40
625,burgers,40
2288,notice,40
1321,travel,40
1275,terror,39
1102,stuff,39
660,party,39
1257,frustrating,39
203,third,39
915,themed,39
127,cash,39
2681,phantom,39
2830,boys,39
1367,remember,39
1404,six,39
1828,mostly,39
1469,anaheim,39
1037,aware,39
741,attention,39
1298,allow,38
1995,changed,38
1978,ten,38
840,march,38
3665,anyway,38
1621,safety,38
1712,basically,38
1753,noticed,38
6071,sequoia,38
2716,mid,38
532,meeting,38
1552,enjoyable,38
3601,building,38
366,monday,37
1633,hope,37
808,biggest,37
1410,suggest,37
744,it,37
4507,following,37
145,job,37
1797,upon,37
372,cut,37
1645,majority,37
453,dated,37
2729,particularly,36
1271,lodge,36
1264,toy,36
889,action,36
525,minnie,36
2864,usually,36
1853,highlight,36
1647,warm,36
174,machine,36
1519,guess,36
2399,disneyworld,36
1766,seats,36
1631,scary,36
540,planning,36
2757,gets,36
1047,slightly,36
927,wonderful,36
2951,sell,36
1574,control,36
2047,seriously,36
424,low,36
305,life,36
2789,moved,35
2562,items,35
199,actual,35
4347,occasions,35
746,faces,35
613,again,35
961,thrill,35
263,wars,35
2037,friday,35
766,version,35
454,poorly,35
1287,ahead,34
799,shopping,34
648,pre,34
936,firstly,34
566,previously,34
2479,york,34
88,selling,34
2184,beautiful,34
417,gift,34
618,breaking,34
75,somewhere,34
1601,serious,34
1417,machines,34
1962,excellent,34
2312,shocked,34
1617,fan,34
299,bigger,34
2091,numerous,34
655,offered,34
897,coke,34
3309,before,34
1903,glad,34
129,compare,34
1695,appalling,33
2702,ridiculously,33
966,grown,33
1207,opinion,33
1720,bar,33
955,boat,33
2207,crazy,33
434,unacceptable,33
579,rooms,33
1897,surprise,33
1896,experiences,33
1836,wet,33
324,customers,33
4282,exit,33
2133,talking,33
1376,laser,33
1462,become,33
1341,dream,33
691,list,33
1395,after,33
18,clear,33
2075,crush,33
1400,earlier,33
1330,badly,33
1425,sunday,33
1534,fair,33
1299,minimum,32
1599,company,32
113,renovation,32
3347,july,32
1704,fine,32
2644,easily,32
1056,advise,32
3508,lacking,32
3396,complain,32
3005,level,32
623,bottles,32
1188,detail,32
620,freezing,32
2908,takes,32
3199,closes,32
885,liked,32
878,shorter,31
3875,complained,31
938,mainly,31
4305,pavilion,31
2024,absolute,31
3895,baby,31
1702,worked,31
2035,fairly,31
1270,upset,31
1531,consider,31
1405,hated,31
1798,arrival,31
383,apparently,31
1946,nowhere,31
1662,interested,31
1734,sandwiches,31
1568,didnt,31
3815,feet,31
3542,wild,31
849,dog,31
2478,manager,30
1738,bothered,30
1721,charge,30
3774,woman,30
2491,heat,30
2309,parc,30
182,entered,30
1539,disneys,30
959,works,30
2226,middle,30
2173,fully,30
932,adventure,30
853,explained,30
1340,buying,30
4095,music,30
367,easter,30
3655,cover,30
1382,nd,30
353,brand,30
1317,wandering,30
2331,parts,30
2814,showing,30
1992,matter,30
543,regular,30
2163,g,30
1424,winter,30
4103,tram,30
1003,honestly,29
1512,period,29
1869,visits,29
2477,impressed,29
1808,voucher,29
1063,stuck,29
2330,phone,29
1057,package,29
1871,perhaps,29
1276,rock,29
2609,separate,29
644,advantage,29
84,heard,29
208,starts,29
1626,kingdom,29
690,advertised,29
2150,starting,29
2654,shoving,29
3342,difficulties,29
918,carousel,29
1306,hrs,29
2516,arrive,29
2518,longest,29
1183,manage,29
757,together,29
306,aerosmith,29
1883,month,29
781,mansion,28
2128,pack,28
2868,blue,28
2383,nobody,28
855,brought,28
2041,extortionate,28
350,states,28
4238,rer,28
2318,grandson,28
3126,soft,28
2778,height,28
3479,priority,28
3097,closures,28
268,horrendous,28
2001,lights,28
2505,while,28
2871,buses,28
868,says,28
1866,comparison,28
611,negative,28
2164,therefore,28
3313,explain,28
2190,happen,28
943,added,28
4605,choose,28
1765,ripped,28
2480,call,28
1770,sandwich,28
3852,acceptable,28
1735,various,28
3850,west,28
1213,newport,28
198,became,27
1467,polite,27
1466,incredibly,27
2907,airport,27
2537,store,27
1449,eyes,27
3327,shabby,27
2601,fill,27
3348,beginning,27
144,hate,27
1072,constantly,27
3678,rd,27
213,comes,27
1650,purchase,27
1325,speaking,27
2385,exactly,27
3267,travelling,27
544,play,27
1308,unable,27
541,weeks,27
2460,particular,27
4062,frontierland,27
1987,luckily,27
2257,wear,27
2093,jumping,27
1999,organisation,27
1014,rate,27
69,honest,27
904,towers,27
4325,finding,27
1847,towards,27
672,green,27
1231,de,26
2630,refused,26
2638,true,26
1815,mistake,26
922,wasted,26
2009,asking,26
770,chose,26
470,endless,26
2229,headed,26
2595,taste,26
496,reasonable,26
3413,covered,26
3293,autopia,26
547,yr,26
1705,signage,26
1855,brilliant,26
181,grandchildren,26
1875,off,26
2922,join,26
609,organised,26
3580,size,26
2351,seating,26
2425,appear,26
2711,approx,26
5576,queing,26
385,explanation,26
827,treat,26
2734,sleeping,26
2147,simple,26
1452,picnic,26
405,entering,26
369,add,26
786,donald,26
1384,flight,26
668,mentioned,26
2105,out,26
1917,november,26
4234,drop,25
3555,hong,25
3556,kong,25
1960,over,25
2237,whether,25
3834,checked,25
46,skip,25
2430,sold,25
3847,beyond,25
99,december,25
1450,future,25
1182,properly,25
2230,slot,25
634,february,25
892,tables,25
2528,informed,25
2224,greet,25
1309,variety,25
2706,local,25
2649,partner,25
737,date,25
3284,write,25
903,alton,25
5947,june,25
1906,stores,25
3048,wonder,25
594,location,25
2021,friend,25
1035,ruined,25
1052,loads,25
1845,decorations,25
1851,paper,25
3769,january,25
1927,bathroom,24
1907,souvenirs,24
2156,today,24
2214,manners,24
3352,hell,24
4133,reasons,24
1612,filthy,24
5670,tv,24
2179,rules,24
128,effort,24
1849,helped,24
4947,dress,24
2113,waits,24
2232,grand,24
2866,desk,24
2816,operating,24
2766,boy,24
4223,eur,24
1553,anymore,24
2779,accept,24
2519,prior,24
656,fastpasses,23
2200,fortune,23
2578,cigarette,23
1229,pick,23
2602,form,23
1214,bay,23
2225,sense,23
3791,cheese,23
2675,railroad,23
664,x,23
375,super,23
5847,stunt,23
2787,maintained,23
3023,hoping,23
2764,spectacular,23
2756,sons,23
1359,pinocchio,23
1614,sat,23
3721,surely,23
397,americans,23
2493,sun,23
686,travelled,23
1322,greets,23
1312,ran,23
3778,rush,23
1722,reception,23
4857,cup,23
1526,movie,23
985,mediocre,23
4716,suitable,23
2865,barely,23
3612,universal,23
2461,autograph,23
1159,seat,23
176,enjoyment,23
1001,frustrated,23
2151,personal,22
1407,opens,22
837,response,22
2898,moment,22
1693,downside,22
1363,carribean,22
1625,event,22
1244,tokyo,22
456,sent,22
1473,overcrowded,22
1475,numbers,22
1804,agree,22
221,situation,22
1442,impression,22
2247,sight,22
2221,couldnt,22
227,guy,22
771,planned,22
411,serving,22
3367,yrs,22
2246,easier,22
1149,provided,22
450,likely,22
3780,double,22
2707,flying,22
759,memories,22
1541,serve,22
1105,shocking,22
1428,fountains,22
1501,earth,22
3040,cafes,22
3306,training,22
4295,milk,22
1518,metro,22
1259,final,22
765,european,22
576,elsewhere,22
1008,putting,22
216,jump,22
1783,dogs,22
387,encountered,22
5261,ground,21
1065,a,21
1430,alone,21
1837,warned,21
2979,mention,21
651,complaining,21
2165,pointless,21
3763,somewhat,21
760,recent,21
565,april,21
106,dining,21
315,type,21
2110,amusement,21
2843,complaints,21
2372,received,21
3025,there,21
1799,via,21
941,cups,21
689,range,21
950,you,21
569,obvious,21
335,appeared,21
3082,treated,21
2912,olds,21
3469,normally,21
1372,quick,20
3039,unlike,20
1516,recently,20
2925,moving,20
91,answer,20
1622,question,20
872,improve,20
2140,knowing,20
2820,so,20
1656,riding,20
2855,daily,20
1882,provide,20
3779,cheyenne,20
2121,hungry,20
2067,purchased,20
445,appreciate,20
4781,happening,20
1046,section,20
285,dangerous,20
3610,opportunity,20
141,services,20
1281,youngest,20
4031,raining,20
2175,language,20
2368,october,20
919,original,20
3345,if,20
1324,rushed,20
680,lunchtime,20
1002,stage,20
2412,tiny,20
935,renovations,20
733,dreadful,20
1280,saved,20
971,ignorant,20
657,result,20
1966,afraid,20
665,stroller,20
2763,watched,20
1278,crushs,20
374,eye,19
1731,pop,19
1162,exhausted,19
1361,wonderland,19
677,disability,19
1022,stars,19
1291,present,19
836,typical,19
1353,express,19
1455,checking,19
175,realised,19
784,tree,19
2995,finish,19
1754,worn,19
1591,lighting,19
1639,letting,19
815,wdw,19
2216,window,19
2005,snack,19
3109,journey,19
1220,gardens,19
4638,premium,19
5116,luggage,19
2409,dressed,19
1880,amazed,19
933,thoroughly,19
1690,eurostar,19
1477,ensure,19
4840,happens,19
3404,pointed,19
3443,wanting,19
1423,doubt,19
3621,failed,19
1094,this,19
2502,state,19
2498,witnessed,19
3689,direction,19
4181,thank,19
2357,finished,19
710,exception,19
923,autographs,19
2008,toys,19
1774,count,19
2775,reservations,19
561,spirit,19
1274,hit,19
2650,september,19
2188,required,19
3692,guide,19
6521,pool,19
3706,fans,19
1414,centre,18
5842,whatever,18
2747,restrictions,18
3140,outdated,18
2818,giving,18
2800,learn,18
700,hundreds,18
1412,wow,18
4484,excitement,18
2876,safe,18
136,designed,18
1522,suppose,18
2315,charged,18
3093,elsa,18
2445,air,18
4743,up,18
1857,illuminations,18
1496,policy,18
24,meaning,18
1256,filled,18
967,women,18
2676,rode,18
4381,fab,18
1265,granddaughter,18
1909,corner,18
3538,showed,18
1198,hidden,18
2657,europeans,18
1090,gives,18
3314,followed,18
3947,known,18
3325,cool,18
1011,business,18
2474,thousands,18
1663,annoyed,18
1740,steak,18
427,sister,18
497,proper,18
2511,specific,18
1310,hr,18
846,frankly,18
4088,cheapest,18
2378,fee,18
1323,pluto,18
2991,forced,18
624,eateries,18
2709,mini,18
3242,uncomfortable,18
2241,words,18
1015,reality,18
187,cope,17
3758,urine,17
2295,prepare,17
2382,driver,17
3032,tears,17
3386,fed,17
4715,located,17
3660,pushchair,17
3387,based,17
2038,virtually,17
970,hold,17
3878,stated,17
1530,souvenir,17
2507,annual,17
4403,smell,17
4312,cleanliness,17
1719,ordered,17
1698,bread,17
1500,happiest,17
2060,living,17
1948,crying,17
1538,act,17
6669,buggy,17
2715,spanish,17
1134,update,17
1627,terms,17
682,discoveryland,17
1098,beer,17
2443,addition,17
1305,letter,17
2831,railway,17
2998,row,17
1364,teacups,17
323,british,17
1074,odd,17
1141,activities,17
1464,h,17
1069,style,17
4508,pain,17
1581,aside,17
1661,interesting,17
4179,fabulous,17
2269,streets,17
2703,stressful,17
1957,rained,17
1524,word,16
787,duck,16
2938,rollercoaster,16
5948,rainforest,16
5930,considered,16
2839,incredible,16
1533,fit,16
2036,lengthy,16
4362,sick,16
3351,doors,16
3711,feels,16
2671,details,16
1253,popcorn,16
3954,fire,16
455,trained,16
1806,plastic,16
2371,audience,16
1991,shoved,16
1219,plaza,16
1216,selection,16
1004,playing,16
595,concept,16
4664,wont,16
493,nuggets,16
6315,bits,16
4706,route,16
3456,buildings,16
956,adventureland,16
1169,everybody,16
3484,repair,16
4719,central,16
1748,earl,16
2463,warning,16
3541,bill,16
2456,saving,16
2453,refurbished,16
3807,clothes,16
1858,toddler,16
1784,casey,16
3997,miles,16
2694,admission,16
1292,heart,16
5979,lagoon,16
2073,joined,16
2790,nasty,16
1415,self,16
2078,correct,16
1408,budget,16
261,ears,16
4248,aimed,16
1399,fantasy,16
1394,smelly,16
2298,tips,16
354,fell,16
1377,blast,16
2287,cancelled,16
3160,attendant,16
1362,maze,16
831,perfect,16
3164,seconds,16
5610,replied,16
3215,strange,16
6663,passed,16
1842,began,16
3236,armageddon,16
415,key,16
1303,periods,16
4960,cleaning,16
4077,goofy,16
1852,towels,15
5949,plans,15
2277,luck,15
2275,wifi,15
2066,twenty,15
2429,junk,15
2259,unhappy,15
5957,waiter,15
13,advised,15
2586,greeted,15
2611,refund,15
10647,lucas,15
2651,negatives,15
2051,okay,15
1643,excessive,15
2832,admit,15
1939,counter,15
1624,eve,15
2744,hyperspace,15
2107,willing,15
2194,thats,15
1389,mine,15
545,game,15
4598,film,15
4005,ups,15
3286,led,15
659,lifetime,15
3943,boarded,15
3919,hear,15
3521,pirate,15
1172,scared,15
3331,town,15
1413,awesome,15
3812,comfortable,15
4791,accepted,15
3793,fruit,15
3096,currently,15
1026,health,15
3709,reviewers,15
1189,costumes,15
574,realise,15
3041,credit,15
4094,mickeys,15
1347,relations,15
520,patch,15
3195,deep,15
5193,noon,15
4297,immediately,15
5126,feb,15
1497,ignored,15
3133,games,15
3638,capacity,15
3261,breakdowns,15
291,quieter,15
4545,alot,15
3648,lower,15
1726,wine,14
1709,allows,14
1737,afford,14
530,silly,14
204,class,14
1192,smiles,14
1203,asleep,14
3344,recommended,14
1654,lasts,14
1273,separately,14
1289,mother,14
3262,multiple,14
1632,ways,14
3249,indifferent,14
3221,stops,14
3200,weekday,14
388,unfriendly,14
2733,dragon,14
1153,occasion,14
1796,blowing,14
3526,grounds,14
1742,captain,14
4364,regardless,14
769,seven,14
789,aladdin,14
2058,sake,14
4298,trains,14
4447,bank,14
1986,spoil,14
4481,choices,14
67,ladies,14
699,fight,14
876,max,14
894,cleaned,14
2198,thursday,14
4637,litter,14
4679,childhood,14
2235,stick,14
4720,zone,14
121,carry,14
3801,everyday,14
3781,bed,14
1040,strongly,14
3731,struggled,14
1070,enthusiasm,14
2370,captive,14
3139,updated,14
1092,handful,14
3540,buffalo,14
1360,alice,14
2030,uninterested,14
2794,catch,14
2906,transfer,14
2860,helps,14
1556,coach,14
2777,spoilt,14
1561,men,14
1517,girlfriend,14
2968,p,14
279,shoulders,14
343,cause,14
1550,limit,14
3532,unbelievable,13
1114,opportunities,13
2796,newer,13
2920,peoples,13
1876,stalls,13
2268,hire,13
2273,blocked,13
1537,talk,13
1776,degree,13
1209,share,13
3372,sparkle,13
2413,reach,13
4428,personally,13
2219,childs,13
824,transport,13
1431,hotdogs,13
4418,tlc,13
3502,rule,13
3506,lacked,13
1154,telling,13
3037,apology,13
1240,rapunzel,13
3337,hence,13
2168,steps,13
2082,employee,13
3827,dl,13
3446,davy,13
1164,nearby,13
3820,investment,13
1571,evident,13
1498,enforced,13
4460,interest,13
1176,rudeness,13
3057,directly,13
5280,upside,13
3457,lick,13
4565,caught,13
2536,thrown,13
1757,peeling,13
2520,arriving,13
5921,london,13
4650,memory,13
2251,exhausting,13
896,useless,13
2457,fancy,13
3806,tight,13
3416,comment,13
1254,cinderella,13
4323,indoor,13
1476,additional,13
887,spots,13
2280,horrific,13
4361,breath,13
6557,marne,13
4240,hands,13
3255,wants,13
413,micky,13
3241,shouted,13
3033,bear,13
5879,walls,13
5591,beware,13
560,commercial,13
4023,xmas,13
2916,cm,13
3726,necessary,13
4040,behaviour,13
234,stations,13
1028,condition,13
1613,theatre,13
2724,bathrooms,13
2873,reserved,13
4525,crushed,13
570,alternative,13
5696,enjoying,13
1352,email,13
2735,beauty,13
5874,mark,13
5940,arrogant,13
3272,writing,13
3975,lift,13
891,chaotic,13
2046,existent,13
588,unpleasant,13
1809,stupid,13
3111,prefer,13
2695,regret,13
2875,chair,13
4013,marked,13
5001,effects,13
4721,maps,12
2472,juice,12
5125,sides,12
6508,parent,12
3519,news,12
2321,frontier,12
2028,definately,12
4529,desperate,12
3673,god,12
2475,pounds,12
1554,offers,12
2087,post,12
2376,upgrade,12
339,chaos,12
140,offering,12
2090,distance,12
3743,send,12
5009,toddlers,12
5005,wasnt,12
1551,persons,12
2909,stress,12
2437,booths,12
4773,fnac,12
3770,discovered,12
5678,tall,12
4985,lands,12
59,figure,12
2116,plain,12
1778,c,12
3700,speed,12
338,caused,12
1956,utterly,12
3623,checks,12
3028,grab,12
1785,inefficient,12
1131,shown,12
3629,mass,12
4982,allocated,12
1810,exchange,12
2080,confused,12
1981,exciting,12
978,entertained,12
4326,concerned,12
1919,busiest,12
4404,wee,12
254,stressed,12
6180,discount,12
2197,sunny,12
2201,hats,12
4112,king,12
2781,kiosks,12
5423,pleasant,12
4345,shall,12
5401,anna,12
4425,cases,12
3360,screens,12
3361,dear,12
2006,shock,12
245,repeated,12
4592,mum,12
5565,official,12
3173,events,12
1356,fresh,12
1350,reply,12
1606,massively,12
3171,creams,12
223,catering,12
6052,mission,12
4354,picked,12
1301,trouble,12
1342,films,12
5635,reduced,12
3137,excuse,12
6135,lasted,12
2772,basis,12
2774,hoped,12
2943,office,12
5319,falling,12
3402,hopes,12
2307,ignore,12
5731,beforehand,12
2880,cutting,12
790,fixed,12
4639,pathetic,12
1186,fairy,12
792,outrageous,12
3461,seated,12
3405,crap,12
119,efficient,12
5271,announcement,12
1165,angry,12
2952,cleaner,12
1487,expense,12
2896,languages,12
695,opted,12
5788,road,12
8106,cake,12
