,Word,Count
502,best,211
101,cast,211
1510,6,210
1491,next,209
1402,minute,209
594,getting,208
129,disappointing,208
0,feel,207
2876,paid,206
1226,smoking,206
534,since,203
1193,daughter,202
1674,orlando,201
48,something,200
484,fireworks,200
724,walking,198
814,passes,198
518,eat,198
336,attraction,197
312,cost,197
1083,actually,197
809,several,196
481,quite,195
284,away,195
1671,three,194
1419,waited,194
94,end,194
964,use,193
793,huge,193
30,queuing,193
463,sure,193
3808,french,192
371,ever,192
102,members,192
545,magical,191
519,water,191
226,adults,189
415,full,187
401,no,186
588,far,186
1089,studios,185
528,enjoy,185
1622,came,184
71,young,184
1033,everywhere,184
396,busy,183
925,almost,181
561,mickey,181
4,train,181
1386,area,179
79,number,178
1715,anything,177
939,expected,177
3210,broke,177
97,buy,176
1165,always,175
902,asked,174
379,save,174
536,night,174
847,done,173
520,used,172
1008,45,171
660,land,170
780,hot,168
976,bit,168
248,friendly,168
543,overall,167
199,everyone,167
319,recommend,167
265,part,165
272,ok,165
316,looking,164
339,adventure,164
148,high,163
2587,mins,163
8110,euros,163
80,guests,162
673,able,162
418,return,160
598,entrance,160
621,stay,160
461,shows,159
2549,thunder,158
1662,stand,156
34,waste,156
149,quality,156
1833,right,155
568,seemed,154
205,love,154
228,maybe,154
395,disappointment,153
2039,week,153
2057,child,153
160,decided,152
109,without,152
292,castle,152
727,meet,152
227,either,152
573,areas,151
381,else,150
635,customer,150
1217,8,150
625,trying,150
358,overpriced,150
356,shops,149
1229,may,149
883,15,148
171,arrived,148
1576,7,148
459,enjoyed,148
26,seen,148
651,look,147
450,restaurant,147
1670,on,146
119,must,145
434,meal,145
532,ones,145
15,working,145
812,later,144
419,point,144
46,seems,144
1581,ago,144
1891,leave,143
897,standing,143
1160,try,143
669,probably,142
479,give,142
613,fastpass,142
4201,room,142
290,shut,142
2685,member,141
2206,jones,140
318,visiting,139
499,work,139
623,second,139
2203,pirates,138
125,couple,138
1275,happy,138
816,although,138
600,holiday,137
156,free,137
656,clean,137
124,stayed,137
604,pretty,137
1298,person,136
347,lunch,136
140,ridiculous,135
1896,per,135
201,put,134
41,places,134
317,different,134
1050,lots,133
211,run,133
608,broken,133
867,short,132
42,amount,131
36,walt,131
782,drink,131
2047,four,131
919,tried,130
1447,needs,130
1139,son,130
2205,indiana,130
970,unless,129
841,instead,129
1544,euro,129
606,system,129
722,we,129
597,check,128
2523,90,127
1044,toilets,127
577,close,127
1007,extremely,127
1099,extra,126
930,character,125
151,keep,125
1151,understand,125
645,help,124
262,finally,124
486,street,124
70,especially,123
973,real,123
591,available,122
460,parades,122
856,smaller,121
1240,lack,121
1365,problem,121
1247,star,121
438,worst,120
1801,managed,120
1074,longer,120
353,drinks,120
810,security,120
448,near,119
854,already,119
821,looked,119
283,taken,118
430,season,118
1807,others,117
2255,technical,117
752,outside,116
7,past,116
2381,40,116
86,booked,116
571,dirty,116
739,definitely,115
1188,seem,115
3474,breakfast,115
437,fact,114
757,yes,114
2246,start,114
952,morning,114
155,husband,113
1464,cold,113
1159,paying,113
1025,princess,113
399,average,111
1208,twice,111
1477,book,111
164,entry,110
185,kong,110
184,hong,110
175,rather,110
428,christmas,109
1558,care,109
20,priced,108
971,major,108
1028,worse,108
1949,earth,108
2434,gone,107
29,visitors,107
435,absolutely,107
44,rest,107
53,hk,107
1811,evening,106
1106,sad,106
910,crowd,106
777,bring,106
1451,despite,106
469,compared,105
212,opened,105
10,terrible,105
393,yet,105
1412,allowed,104
937,making,104
1926,9,103
92,given,103
1006,parking,103
1556,queued,102
225,plus,102
921,tell,102
592,gave,101
302,coaster,101
1164,side,100
2136,50,100
1693,special,100
1023,maintenance,100
1685,break,100
297,loved,100
224,60,100
1143,tired,99
1601,haunted,98
1652,large,98
1036,happiest,98
81,hard,98
1295,course,98
1095,total,97
1009,min,97
359,photo,97
547,anaheim,96
468,prepared,96
2405,single,96
1316,weather,96
1431,disneyworld,95
702,usa,94
720,excited,94
1403,inside,94
1244,bought,93
458,wife,93
1073,car,93
895,sit,93
3574,employees,93
96,enter,92
718,12,91
146,limited,91
1757,set,91
948,name,91
889,walked,90
916,picture,90
1496,light,90
1774,100,90
174,gate,90
958,summer,90
510,avoid,89
1504,anyone,89
222,certainly,89
622,late,88
758,helpful,88
979,families,88
2684,started,88
331,english,88
1059,top,87
159,home,87
1750,hotels,87
1305,unfortunately,87
1116,saying,86
2895,village,86
1777,school,86
410,princesses,86
1791,weekend,86
845,amazing,86
198,nearly,86
454,ice,85
1596,problems,85
1754,might,85
2652,wrong,85
1176,bus,84
1086,review,84
1209,pushing,84
192,stop,83
2207,peter,83
650,someone,83
1047,awful,83
1769,simply,83
679,totally,82
108,access,82
2421,cars,82
1849,parents,81
743,value,80
270,running,80
996,offer,80
1428,packed,80
422,coffee,80
726,any,80
397,move,80
221,round,79
204,please,79
238,taking,79
769,turned,79
983,management,78
2249,oh,78
2302,believe,78
1112,kept,77
1057,site,77
1904,mouse,77
1274,happened,77
444,order,77
2000,idea,77
1288,whilst,76
412,reason,76
1708,sorry,75
988,entire,75
1597,throughout,75
2204,caribbean,75
2191,forward,75
1456,issues,75
863,coming,75
2208,pan,75
723,expecting,74
2020,00,74
1495,buzz,74
945,resort,74
1688,possible,74
3031,smoke,74
1088,universal,73
773,american,73
1157,merchandise,72
624,11,72
2300,completely,72
2391,needed,72
178,easy,72
301,roller,72
3668,waits,72
488,ended,72
377,lost,72
1307,france,72
2272,table,71
2832,dinner,71
1789,rip,71
566,general,71
342,bother,71
1429,meant,71
683,plan,71
258,none,71
161,age,71
130,along,71
3048,returned,70
2533,anywhere,70
1905,birthday,70
1922,shop,70
1384,example,70
1042,non,69
1634,adult,69
1392,except,69
1548,peak,69
1635,u,69
1174,including,69
1068,view,69
2794,called,68
913,cut,68
848,hardly,68
2518,la,68
362,crazy,68
677,opening,68
28,photos,68
1842,slow,68
792,party,67
50,atmosphere,67
1182,basically,67
1004,guess,67
3786,five,66
384,disneys,66
732,mostly,66
3124,spending,66
1268,watch,66
325,tokyo,65
1618,allow,65
2035,meals,65
107,issue,65
981,experienced,65
8233,dlp,65
1128,feeling,65
556,options,65
33,dont,65
770,horrible,64
1741,fine,64
1317,low,64
539,supposed,64
1077,older,64
352,website,64
1889,ask,64
2299,pictures,64
2377,25,64
188,station,64
373,kingdom,64
219,original,64
789,stopped,63
40,eating,63
1798,holidays,63
1643,control,63
797,amusement,63
794,fan,63
2355,shame,63
476,afternoon,63
866,expectations,63
1310,within,62
766,case,62
98,spot,62
1672,beautiful,62
1175,shuttle,62
990,makes,62
1593,truly,62
1602,house,62
2358,changed,62
385,charge,62
1290,staying,62
1215,often,62
2124,clearly,62
1814,live,62
330,speak,62
1526,choice,62
1126,after,61
1163,positive,61
1850,standard,61
3654,hopper,61
123,hand,61
1353,soon,61
662,halloween,61
1502,mean,61
2210,mind,61
4428,impossible,60
4110,annual,60
3684,strollers,60
1245,august,60
2733,glad,60
974,deal,60
3153,mansion,60
308,knew,59
872,kind,59
4432,tower,59
1642,behind,59
243,group,59
557,closing,59
72,kid,59
329,difficult,59
3947,breaking,58
657,bathrooms,58
506,friends,58
1541,opinion,58
3762,joke,58
823,cheap,58
2877,70,58
1500,true,58
713,generally,58
1117,ages,58
968,quickly,58
193,seeing,58
993,perhaps,58
1202,means,58
2061,vacation,57
512,remember,57
455,cream,57
2185,change,57
817,read,57
1646,wasted,57
5,fantastic,57
918,across,56
3518,disabled,56
424,leaving,56
1450,advice,56
605,size,56
2623,city,56
3499,app,56
1248,wars,56
462,enjoyable,55
402,option,55
337,smile,55
763,attitude,55
1258,imagine,55
2427,signs,55
1220,looks,55
586,heat,55
986,guest,55
562,minnie,55
1951,onto,55
643,cafe,55
549,majority,55
89,online,55
1194,apart,55
1413,disgusting,54
2029,obviously,54
447,somewhere,54
2339,uk,54
2095,become,54
2295,admission,54
2122,using,54
1897,head,54
659,story,54
776,bottle,54
1862,travel,54
2145,happen,54
1854,america,54
315,entertainment,54
1828,popular,54
389,cheaper,54
343,skip,54
1265,life,54
1739,fair,53
767,job,53
1706,board,53
3311,door,53
1434,comparison,52
509,stuff,52
685,it,52
1421,sadly,52
1845,chance,52
1898,usual,52
1846,turn,52
2752,burger,52
4219,certain,52
2065,frozen,52
208,anyway,52
2611,offered,51
2090,third,51
941,decent,51
1091,considering,51
2038,six,51
862,till,51
1424,miserable,51
2131,tea,51
755,sun,51
2857,lucky,51
1294,younger,51
1291,thinking,51
2198,track,51
1420,dream,50
2436,returning,50
1918,refurbishment,50
1242,eurodisney,50
1223,pushed,50
1946,biggest,50
1401,boring,49
737,dated,49
738,facilities,49
1196,straight,49
1423,today,49
2262,daughters,49
3140,mention,49
2250,sometimes,49
696,honestly,49
1956,face,49
213,gates,49
585,10am,48
2816,plenty,48
2514,standards,48
1515,upon,48
1583,basic,48
3795,information,48
7730,buffet,48
61,massive,48
1281,wish,48
230,overcrowded,48
1110,studio,48
4259,complaint,48
818,reviews,47
2805,excellent,47
771,missing,47
1787,pleasant,47
4433,terror,47
957,gets,47
295,surprised,47
1577,boys,47
2313,months,47
1011,add,47
3367,employee,47
179,quick,47
1399,sign,47
1227,toilet,47
700,hope,46
1838,literally,46
2076,tour,46
565,numerous,46
1656,designated,46
5396,saturday,46
705,towards,46
3810,floor,46
6590,europe,46
2153,empty,46
1372,sort,46
3049,girl,46
276,seriously,46
932,sold,46
855,version,46
2546,eventually,46
387,bag,46
3152,splash,46
3310,stood,46
860,visits,46
802,nightmare,45
753,lovely,45
1458,experiences,45
47,building,45
1522,bags,45
216,push,45
1201,dollars,45
3700,costs,45
3299,reservation,45
172,earlier,45
1470,hall,44
194,monday,44
1206,didnt,44
1393,man,44
2244,public,44
1235,normal,44
1230,noticed,44
2411,ripped,44
583,sunday,44
3219,moving,44
433,ate,44
3110,tours,44
3243,advance,44
740,parc,44
711,note,44
1771,sell,44
1658,items,44
934,lady,43
305,planned,43
2496,previous,43
2388,fault,43
2280,apparently,43
858,particularly,43
658,toy,43
2829,card,43
3609,blue,43
676,compare,43
45,rooms,43
110,again,43
143,heard,43
2545,lightyear,43
3261,poorly,42
1214,minimum,42
1385,missed,42
5528,nights,42
1371,selling,42
632,impressed,42
1851,matter,42
893,takes,42
864,based,42
2399,forget,42
1653,cool,42
2433,friday,42
1999,customers,42
2182,included,42
880,parts,42
3587,paint,42
840,ocean,42
1980,attention,42
1901,e,41
3981,capacity,41
672,company,41
55,april,41
1084,entering,41
714,effort,41
327,n,41
542,wonderful,41
84,seats,41
3819,matterhorn,41
759,met,41
694,anymore,41
581,mid,41
66,outlets,41
3560,brought,41
32,rain,41
2950,pizza,40
478,otherwise,40
493,over,40
2849,shocked,40
1345,watching,40
2890,occasions,40
2920,exit,40
1882,elsewhere,40
1681,purchase,40
3237,store,40
480,miss,40
3340,complete,40
1561,beyond,40
2071,nowhere,40
309,lacking,40
1442,rubbish,40
1816,actual,40
3809,fries,39
1989,aware,39
1677,purchased,39
2147,ready,39
1686,frustrating,39
1784,call,39
4332,west,39
2616,dreams,39
1499,interesting,39
991,sense,39
2308,choose,39
374,local,38
2435,october,38
1990,closures,38
8177,ratatouille,38
1872,talking,38
2601,sitting,38
1097,shopping,38
1300,together,38
1132,grumpy,38
1191,list,38
2380,regular,38
541,comes,38
963,barely,38
1709,que,38
3575,snow,38
1823,stroller,37
1236,honest,37
4559,lights,37
4604,anniversary,37
2981,ups,37
1743,checked,37
2212,bored,37
3488,stuck,37
76,sat,37
2307,usually,37
1648,boat,37
857,fans,37
3402,machines,36
4541,bathroom,36
950,discount,36
1518,stick,36
747,buying,36
264,town,36
1968,while,36
6024,unhelpful,36
896,girls,36
3580,february,36
618,multiple,36
2534,75,36
3946,brilliant,36
168,rate,36
2342,following,36
803,booking,36
3664,safety,36
3221,wild,36
1406,locals,36
697,china,36
1567,arrive,36
1114,notice,36
1051,tiny,36
3637,fastpasses,36
1249,themed,35
2128,dumbo,35
4208,ran,35
1497,manager,35
2583,cash,35
801,highly,35
523,dark,35
870,manor,35
824,play,35
267,ruined,35
2091,incredibly,35
3239,recently,35
2943,aged,35
1436,says,35
1545,dl,35
3425,childrens,35
2529,fantasyland,34
609,machine,34
1370,similar,34
473,13,34
4975,event,34
852,suggest,34
3507,limit,34
837,asking,34
985,cutting,34
176,phone,34
2292,airport,34
4063,ca,34
1254,2nd,34
1439,constantly,34
3859,wheelchair,34
1136,simple,34
1119,hoping,33
920,pick,33
3344,write,33
2990,safe,33
8150,cigarette,33
1105,states,33
1134,greet,33
328,polite,33
1292,saved,33
2189,consider,33
1589,80,33
1488,treated,33
2113,previously,33
1012,air,33
2190,planning,33
1349,advise,33
3944,horrendous,33
2178,filthy,33
969,goes,33
180,process,33
3161,provide,33
3201,moved,33
868,weekday,33
589,shade,33
3260,pre,33
5544,various,33
492,music,33
2187,surprise,33
3231,thrill,33
382,thank,33
93,whether,33
4289,situation,33
4251,upset,32
575,shorter,32
2743,clear,32
2688,hate,32
2887,business,32
1445,baby,32
684,date,32
3435,bothered,32
2425,future,32
474,a,32
1173,hollywood,32
2443,paper,32
9075,served,32
2493,acceptable,32
1346,country,32
5988,bar,32
507,tip,32
2526,headed,32
695,souvenirs,32
730,bigger,32
3876,santa,32
3236,numbers,32
3235,brand,32
1511,worked,32
3850,tram,32
376,wonder,32
2585,14,32
1192,absolute,32
231,chinese,32
4387,nemo,32
4384,complained,32
2836,works,31
446,chips,31
603,tourists,31
3391,wdw,31
3557,meeting,31
411,opportunity,31
4150,ten,31
2817,35,31
2802,spoke,31
540,treat,31
1269,faces,31
1716,exciting,31
531,stores,31
1020,highlight,31
136,construction,31
3666,showing,31
1910,priority,31
1930,moment,31
3438,spring,31
544,recent,31
87,via,31
4571,slot,31
1934,worn,31
2850,difference,31
3160,thousands,31
2948,chicken,31
1701,maintained,31
953,unlike,31
3641,grandchildren,31
1780,before,30
2792,unacceptable,30
2916,manage,30
1261,taste,30
2181,hrs,30
1664,fully,30
2078,fix,30
1410,middle,30
8135,vouchers,30
678,period,30
655,super,30
1001,okay,30
576,feels,30
675,services,30
3588,giving,30
4760,location,29
3421,points,29
9728,sequoia,29
4268,hold,29
2247,easily,29
2502,ahead,29
3458,frontierland,29
2825,cant,29
1945,alone,29
2835,fire,29
83,finding,29
1580,european,29
1426,smiling,29
3723,woman,29
4225,autograph,29
2005,fee,29
3854,traffic,29
1067,january,29
229,warm,29
667,cruise,29
1972,guy,29
778,fountains,29
1690,rode,29
9522,lodge,29
1512,favorite,29
637,level,29
1624,1st,28
2184,out,28
5968,mcdonalds,28
431,operating,28
2165,pack,28
2620,mistake,28
1085,mentioned,28
1678,arrival,28
2424,impressive,28
3193,railroad,28
666,jungle,28
1527,became,28
5073,attempt,28
2082,sent,28
4583,impression,28
8335,smokers,28
2861,queueing,28
1940,unhappy,28
1895,bottles,28
4700,fill,27
1586,yr,27
1812,display,27
4557,difficulties,27
7929,rock,27
3437,winter,27
5297,complaints,27
273,feet,27
1222,badly,27
1848,sister,27
1676,frustrated,27
1699,covered,27
2116,river,27
187,bay,27
2511,seating,27
2155,grand,27
2505,followed,27
1383,grown,27
2172,travelling,27
2072,friend,27
1773,trash,27
851,teenagers,27
350,renovation,27
6770,menu,27
1407,appalling,27
4354,reasonable,27
951,rush,27
3705,answer,27
596,disneylands,27
2045,jumping,27
1417,movie,27
967,anytime,27
1839,watched,27
1210,shoving,27
2774,crying,27
1906,june,27
1939,folks,27
4539,eve,27
261,welcome,27
1529,buildings,27
1115,mainly,27
18,map,27
784,addition,27
2762,term,27
2220,travelled,26
8291,extortionate,26
2831,closes,26
550,encountered,26
3890,exactly,26
341,ridiculously,26
2870,talk,26
3175,additional,26
602,mainland,26
3373,500,26
1530,style,26
3165,result,26
1498,detail,26
1056,snacks,26
2772,dangerous,26
2773,hit,26
2631,reception,26
8304,fe,26
3943,granddaughter,26
2304,luck,26
2282,appear,26
537,cancelled,26
553,showed,26
1262,likely,26
3218,hands,26
2559,chose,26
3348,streets,26
1071,favourite,26
2823,wont,26
1944,november,26
1996,added,26
1356,interest,26
1540,souvenir,25
2316,so,25
8409,newport,25
1796,july,25
2229,ground,25
1680,received,25
4846,easter,25
2498,organisation,25
2231,stars,25
1682,hear,25
5141,informed,25
1373,useless,25
796,agree,25
5466,expense,25
1002,daily,25
1818,drop,25
1717,flight,25
2810,outrageous,25
2119,normally,25
1970,3rd,25
4710,de,25
1665,rollercoaster,25
2150,word,25
2008,adventureland,25
464,wanting,25
2111,warned,25
3404,holders,25
3986,explained,24
2492,restrooms,24
5436,weeks,24
4042,starting,24
886,surely,24
5489,alot,24
3250,improve,24
4011,cleaning,24
517,forced,24
2109,properly,24
1722,action,24
3233,organised,24
3412,beginning,24
882,letting,24
5479,noon,24
909,mediocre,24
3021,opens,24
4771,dogs,24
3227,downtown,24
1494,workers,24
2935,december,24
1803,quiet,24
2535,personally,24
819,prior,24
3302,up,24
2278,firstly,24
3608,120,24
1883,saving,24
3975,crush,24
1983,garbage,24
3183,policy,24
3306,finished,24
2026,entered,24
256,exception,24
4034,boy,23
321,reasons,23
3148,liked,23
95,unable,23
10624,waiter,23
977,entertaining,23
2804,refused,23
2025,express,23
1779,spectacular,23
574,advantage,23
4951,grandson,23
3141,suitable,23
515,hell,23
2753,known,23
2751,burgers,23
287,tables,23
217,shoved,23
3451,final,23
2134,dog,23
4491,handle,23
1318,key,23
3582,outdated,23
4343,perfect,23
2227,terms,23
861,type,23
1887,soft,23
3891,seat,23
8556,aerosmith,23
1782,wow,23
4575,began,23
4413,off,23
2891,annoying,23
1747,provided,23
875,mine,23
2661,eyes,23
3895,this,23
3709,relations,23
2314,cup,23
2901,explain,23
1228,aside,23
3980,putting,23
8448,11pm,23
4681,autographs,23
884,proper,22
3731,reality,22
2470,gift,22
4473,reduced,22
2211,400,22
1563,wet,22
3375,drive,22
5461,smiles,22
2345,form,22
1463,appeared,22
1469,white,22
3271,dressed,22
2310,package,22
1534,cinderella,22
2820,candy,22
2477,mickeys,22
2952,hungry,22
2144,jump,22
5404,complain,22
4480,springs,22
2996,concept,22
306,afford,22
5282,serving,22
4078,act,22
687,king,22
8636,stunt,22
1619,99,22
2375,state,22
2242,cases,22
4066,tv,22
4744,16,22
1877,ques,22
3464,hundreds,22
3959,7pm,22
3903,knotts,22
3229,trips,22
642,dining,22
3740,investment,22
440,ordered,22
2621,counter,22
1306,failed,22
118,spirit,22
1022,memories,22
4841,premium,22
4821,americans,22
2019,games,22
915,obvious,22
4980,reservations,22
1923,section,22
578,comparing,22
3735,greed,22
1046,choices,22
3465,partner,22
1913,reached,22
1120,sleeping,22
3424,there,22
392,built,22
671,goodness,21
944,charging,21
6001,checking,21
1216,particular,21
4126,roll,21
4949,serious,21
3964,cattle,21
2254,learn,21
2010,stated,21
2132,cups,21
2281,rules,21
5609,york,21
1954,screaming,21
1075,awesome,21
3473,300,21
1104,fl,21
4304,loads,21
3919,unbelievable,21
807,picked,21
6260,radiator,21
2767,weekends,21
2273,chaos,21
487,march,21
558,approx,21
244,japan,21
1167,tuesday,21
2418,fresh,21
762,arrogant,21
1834,firework,21
1251,updated,21
2023,enjoying,21
2906,variety,21
2066,advertised,21
4409,alton,21
4407,200,21
1718,charged,21
2632,enjoyment,21
2110,double,21
5195,fairly,21
2630,suppose,21
1296,everybody,21
641,approached,21
3803,visitor,21
191,catch,21
699,market,21
5143,shoulders,21
386,fortune,21
1755,starts,21
3562,question,20
1021,unpleasant,20
639,eye,20
241,offering,20
1725,decide,20
2513,cleanliness,20
4560,heart,20
2392,speaking,20
2101,doubt,20
555,excitement,20
1029,activities,20
6047,present,20
3599,berry,20
2778,ways,20
1325,appreciate,20
1108,designed,20
3376,miles,20
3470,telling,20
9,signage,20
1070,sons,20
1513,passed,20
1749,buses,20
936,continue,20
5876,credit,20
3621,sandwich,20
3207,lined,20
3743,1000,20
572,grounds,20
3974,god,20
4410,towers,20
1795,month,20
630,selection,20
2074,living,20
2683,corner,20
1405,lasted,20
610,accept,20
4993,breakdowns,19
2340,web,19
56,happens,19
348,famous,19
522,sandwiches,19
2939,count,19
3077,moments,19
2060,filled,19
2883,fixed,19
4425,foot,19
891,stands,19
1487,slightly,19
3547,pain,19
808,caused,19
686,lion,19
2217,you,19
4010,walts,19
2799,coke,19
3773,fantasmic,19
3777,planet,19
2649,realised,19
1264,larger,19
1697,overcrowding,19
750,warning,19
1667,5pm,19
2409,patience,19
1821,club,19
1751,journey,19
2276,held,19
761,typical,19
4725,8am,19
3904,farm,19
745,popcorn,19
1427,important,19
5588,health,19
1301,therefore,19
4693,meaning,19
4475,17,19
2234,p,19
3570,whatever,19
1557,nobody,19
4688,sight,19
1691,breaks,18
5484,pool,18
3200,boats,18
1827,training,18
1917,dissapointed,18
4454,fabulous,18
2058,seven,18
6859,dress,18
1655,periods,18
1844,if,18
1879,australia,18
1772,plastic,18
4400,wheel,18
465,toys,18
3615,budget,18
5559,cheese,18
1775,easier,18
2143,negative,18
4353,response,18
3195,tree,18
2115,uncomfortable,18
275,comfortable,18
1859,21,18
1919,tomorrowland,18
2442,wall,18
2754,walkways,18
5237,repair,18
1259,voucher,18
232,tourist,18
2811,lacks,18
2508,seated,18
2398,commercial,18
5160,follow,18
4767,2017,18
5129,renovations,18
1351,self,18
2555,london,18
1200,odd,18
3519,disability,18
3965,allowing,18
2556,game,18
3874,beach,18
2689,required,18
3914,4th,18
787,strange,18
99,luckily,18
3656,refund,18
104,helped,18
2200,speed,17
2827,my,17
1414,road,17
1141,holding,17
2677,max,17
1623,unfriendly,17
1444,junk,17
2806,attendant,17
1180,separate,17
4721,pirate,17
4809,turns,17
5300,mass,17
370,pricey,17
4216,scheduled,17
6829,frontier,17
3061,hated,17
5265,shoulder,17
320,hongkong,17
8737,milk,17
8254,eurostar,17
2872,bread,17
3214,driver,17
3057,dry,17
1418,stage,17
2966,interested,17
2517,fancy,17
4117,salad,17
927,resorts,17
4355,mark,17
890,snack,17
2864,afraid,17
3851,booths,17
2665,fit,17
1533,pluto,17
554,happiness,17
2613,begin,17
1027,pooh,17
1061,currently,17
1644,behaviour,17
3333,blocked,17
4827,complaining,17
51,fantasy,17
5511,regularly,17
8619,desk,17
804,issued,17
2610,immediately,17
3401,figure,17
9013,buffalo,17
2579,photographers,17
4315,mad,17
2896,knowing,17
3099,frankly,17
4816,clothes,17
2959,questions,17
815,raining,17
563,4pm,17
8273,eur,17
2121,funny,17
2628,incredible,17
3636,allows,17
5370,legoland,17
2791,parent,17
1927,loud,17
1908,thus,17
5140,towels,17
1087,overrated,17
9991,ranch,17
3589,marketing,17
9999,shabby,17
3173,cover,17
954,greets,17
1368,endless,16
6505,flying,16
1377,exhausted,16
9179,steak,16
2164,cashier,16
3610,bayou,16
1256,outdoor,16
8146,rer,16
1663,smallest,16
3188,property,16
1517,selfie,16
912,groups,16
1711,cause,16
3884,mess,16
1943,fewer,16
4180,goofy,16
2075,overwhelming,16
3650,18,16
5139,stalls,16
1698,news,16
4308,ignore,16
9526,films,16
8720,buggy,16
1271,healthy,16
4602,letter,16
2130,carousel,16
4657,witnessed,16
5156,25th,16
1764,zone,16
680,guide,16
2637,memory,16
2525,9am,16
3257,aladdin,16
4596,decorations,16
2500,respect,16
2100,loves,16
946,riding,16
1568,beauty,16
1432,lineups,16
456,terribly,16
4246,playing,16
1183,lower,16
704,geared,16
526,bottom,16
6097,window,16
4465,improved,16
4322,disabilities,16
6892,europeans,16
1473,reply,16
1598,language,16
4733,volume,16
2739,tons,16
3673,realize,16
1994,posted,16
8575,phantom,16
2840,laser,16
3167,risk,16
791,grab,16
3479,thanks,16
1521,carry,16
313,mtr,16
3901,wants,16
2032,product,16
5239,doors,16
7793,cope,16
734,thrilling,16
1415,personal,16
3355,rule,16
5985,kiosks,16
3873,lifetime,16
2179,efficient,16
2055,occasion,16
1931,reach,16
2964,step,16
2775,entertain,15
5007,exchange,15
614,print,15
3693,all,15
3120,iconic,15
3107,carribean,15
2746,tips,15
992,focus,15
1146,ruin,15
3905,flags,15
5910,lagoon,15
4817,ears,15
4252,gotten,15
1866,arriving,15
3657,admit,15
2089,thrills,15
3942,comment,15
1282,extended,15
1135,willing,15
2681,constant,15
4730,joined,15
989,sections,15
626,celebrate,15
998,seconds,15
2017,indeed,15
4784,very,15
5937,lighting,15
2011,neither,15
3150,teacups,15
2833,serve,15
4729,written,15
1728,plain,15
1840,theatre,15
1841,beware,15
1843,trampled,15
4863,deep,15
1998,1pm,15
2898,tacky,15
4015,litter,15
1867,cater,15
1107,wonderland,15
3832,official,15
2416,crap,15
2532,rider,15
4742,directly,15
5198,robbery,15
760,handful,15
5318,needless,15
7385,pavilion,15
2454,150,15
197,bear,15
874,grizzly,15
1394,3d,15
2491,condition,15
1639,island,15
5630,desperate,15
5236,thats,15
2457,wasting,15
354,stupid,15
4564,bucks,15
744,share,15
4187,garage,15
3289,frequently,15
844,spoilt,15
3596,structure,15
1936,smell,15
1612,eateries,15
5811,butts,15
849,toddlers,15
3672,forever,15
3467,throw,15
654,wednesday,15
3332,excuse,15
3000,visible,15
805,bank,15
2577,wear,15
2378,require,15
2103,fell,15
2923,bill,15
3652,hype,15
6562,greeted,15
2344,obtain,15
7004,transport,15
3093,joy,15
984,concerned,14
1984,led,14
1211,and,14
2818,28,14
2331,printed,14
580,realise,14
2243,stressful,14
2325,helps,14
3728,created,14
4088,nearby,14
2703,shown,14
5296,compensation,14
485,roaming,14
3142,words,14
2863,im,14
8512,pounds,14
4272,dollar,14
2289,facility,14
8601,cheyenne,14
1564,fly,14
4512,team,14
466,pop,14
5356,audience,14
1542,movies,14
2808,ignored,14
2027,los,14
3132,sites,14
4548,unsafe,14
