,Word,Count
1583,meant,118
723,photos,118
698,older,118
1108,missed,117
690,truly,117
1614,dont,117
3396,village,116
770,resort,116
2903,00,116
568,soon,116
661,believe,116
1341,guess,116
1518,closing,116
256,whilst,116
2156,mansion,115
269,none,115
2283,splash,115
1557,makes,115
408,seeing,115
2812,returned,115
1019,live,115
297,please,114
1681,including,114
199,refurbishment,114
2375,birthday,114
2658,oh,114
669,saying,114
2919,roller,113
39,snacks,113
508,knew,112
463,lightyear,111
2966,party,111
2773,horrible,110
911,within,110
1316,options,110
1294,story,109
731,happened,109
1061,certainly,109
3956,sorry,109
1136,wish,108
154,online,108
1683,mean,108
2287,usually,108
1918,impossible,108
3605,waits,108
346,picture,108
441,universal,108
627,public,107
431,house,107
793,shame,107
576,surprised,107
1054,expecting,107
761,annual,106
1848,cut,106
684,wars,106
1062,la,105
1547,tours,105
828,hand,105
2234,ask,105
1388,bag,105
1660,usual,105
1383,cheaper,105
1726,often,105
241,guest,104
1563,100,104
3411,anniversary,104
3085,stroller,104
163,spot,104
727,five,104
40,along,104
1345,excited,103
1009,group,103
172,issue,103
197,easy,103
1428,city,103
1566,round,103
962,ice,102
921,shop,102
5081,smoke,102
2906,life,101
2755,called,101
1031,completely,100
3157,table,100
1493,example,100
2296,till,100
3505,france,100
379,leaving,99
373,change,99
931,stood,99
897,coffee,99
1859,remember,98
1849,management,98
2340,august,98
644,u,97
1502,non,97
97,read,97
106,que,97
1437,heat,96
612,friends,96
1371,lovely,95
2330,popular,95
1754,board,95
1793,top,95
1803,view,95
1953,stopped,95
1705,chance,95
561,pictures,95
2020,eating,94
2300,head,94
1077,meals,94
258,man,94
1519,changed,94
372,gates,94
2048,monday,94
2290,general,93
1101,25,93
814,face,93
2899,rip,93
2046,vacation,93
1262,suggest,93
127,massive,93
1820,imagine,92
1654,kind,92
1293,toy,92
491,enjoyable,92
1952,across,92
1568,wheelchair,92
191,mid,92
211,advance,92
1886,forget,92
1298,american,92
1902,younger,91
3145,using,91
2456,planning,91
766,travel,91
1860,previous,91
3112,studio,91
889,option,90
923,control,90
1319,cafe,90
1638,complaint,90
1576,expectations,90
333,bags,90
1536,ahead,90
386,gets,90
1083,minnie,89
1791,website,89
2473,burger,89
1228,size,89
808,apart,89
593,snow,88
1978,case,88
2849,standard,88
1449,reviews,88
63,sometimes,88
389,tour,88
1100,spending,88
4856,matterhorn,87
250,information,87
3243,empty,87
3666,months,87
544,allow,87
1137,boring,87
1141,track,87
1688,ready,87
3474,strollers,87
1433,firework,87
1778,push,86
1630,atmosphere,86
689,tip,86
1523,dark,86
305,feeling,86
1483,site,86
499,chinese,86
3309,literally,86
3223,attitude,86
1893,heard,85
1975,advice,85
2457,bottle,85
1026,turn,85
2965,obviously,85
946,ate,85
775,otherwise,85
1526,fan,85
2288,idea,85
513,entertainment,84
905,70,84
71,clearly,84
674,deal,84
2280,e,83
2476,complete,83
1813,supposed,83
185,disneys,83
2127,goes,83
1218,mostly,83
25,scary,83
3029,sort,83
518,girls,83
94,signs,82
303,purchase,82
3869,noticed,82
1092,bored,82
913,watching,81
11,chicken,81
2035,tea,81
1024,speak,81
378,certain,80
2007,shopping,80
4100,sign,80
1309,similar,80
388,bother,80
3041,stuff,80
718,sadly,80
1818,admission,80
1003,daughters,80
4602,miserable,79
221,card,79
530,experienced,79
3073,frustrating,79
736,note,79
1285,it,79
976,highly,79
1840,hall,79
406,pushed,79
2089,considering,78
1556,means,78
445,nights,78
1710,generally,78
655,lady,78
5051,rubbish,77
1897,thinking,77
2320,disgusting,77
1850,attention,77
1896,10am,77
2197,shuttle,77
286,uk,77
1738,third,77
11045,dlp,77
2347,original,77
3133,joke,77
1392,fantasyland,77
1387,sunday,77
284,offered,76
426,tokyo,76
1453,cheap,76
1268,quickly,76
605,straight,76
344,souvenirs,76
14,visits,75
798,display,75
1796,n,75
3319,looks,75
1032,normal,75
2501,low,75
1532,become,75
255,purchased,75
1257,missing,75
2635,decent,74
2662,friday,74
954,chips,74
777,lucky,74
2500,march,74
524,lights,74
558,wasted,74
847,compare,73
1805,favourite,73
1755,sitting,73
1598,dumbo,73
2647,july,73
556,phone,73
1087,basically,73
553,rode,73
1425,costs,73
1917,anymore,72
6478,tower,72
979,saturday,72
768,perhaps,72
2260,matter,72
2571,brought,72
638,quiet,72
1513,seriously,71
2946,nightmare,71
899,earlier,71
5689,dreams,71
1817,charge,71
866,map,71
2321,girl,71
3911,eventually,71
3108,annoying,71
1735,together,71
1398,kingdom,71
1825,customers,71
531,difference,71
3366,onto,71
1297,shorter,71
763,month,70
1229,advantage,70
955,somewhere,70
3759,glad,70
1875,takes,70
1359,fine,70
248,add,69
1545,choose,69
2830,returning,69
54,spring,69
215,after,69
2436,facilities,69
132,outlets,69
940,cover,69
677,anyway,69
2927,list,69
986,notice,69
1323,hope,68
935,slightly,68
343,buying,68
1748,aged,68
541,comparison,68
3314,standards,68
2604,designated,68
963,cream,68
3872,job,67
3137,toilet,67
1468,off,67
117,seats,67
1193,biggest,67
1907,fault,67
11417,ratatouille,67
748,king,67
2338,eurodisney,67
1932,arrive,67
407,paint,67
728,baby,67
550,met,66
2191,positive,66
1487,hate,66
594,white,66
4963,pizza,66
1191,selling,66
2153,super,66
1764,frozen,66
2683,fastpasses,66
760,local,66
2492,amusement,66
4497,blast,66
3097,middle,66
1011,safety,65
1154,discount,65
2308,stuck,65
341,sell,65
1786,over,65
2161,october,65
176,again,65
3915,exit,65
1987,fee,65
807,six,65
1198,sun,65
433,manor,65
1908,shocked,64
1701,grand,64
3208,talking,64
1244,included,64
4519,moved,64
817,bigger,63
1112,majority,63
228,booking,63
2262,call,63
1190,numerous,63
584,longest,63
1586,skip,63
150,finding,62
3056,door,62
304,experiences,62
2444,apparently,62
326,renovation,62
692,actual,62
2587,dream,62
1241,multiple,62
2241,employee,62
3068,upon,61
1213,hit,61
1096,easily,61
3430,opinion,61
2172,smile,61
535,themed,61
751,80,61
928,prior,60
494,thrill,60
1490,today,60
302,pre,60
2314,downtown,60
1895,works,60
1266,cool,60
2033,mad,60
747,lion,60
1599,boat,59
2525,america,59
1655,decorations,59
517,boys,59
1259,town,59
1227,tourists,59
534,beautiful,59
316,2nd,59
3253,points,59
5129,reservation,59
6451,breaking,59
397,didnt,59
1021,teenagers,59
1299,version,59
1109,pick,59
4002,moving,59
1439,buffet,59
3554,ridiculously,59
1866,particularly,59
4644,term,59
587,checked,59
109,ques,58
1690,surprise,58
1770,minimum,58
994,jungle,58
352,basic,58
2998,while,58
4302,wonderful,58
1678,floor,58
1959,pack,58
5560,following,58
505,planned,58
654,store,58
1950,ten,58
1142,favorite,58
2196,hollywood,58
3929,consider,58
1185,construction,58
6622,santa,58
3169,faces,57
1045,aware,57
2534,fans,57
2719,cant,57
2163,spoke,57
2067,items,57
980,true,57
45,period,57
44,event,57
649,vouchers,57
158,whether,57
3898,treat,57
1116,barely,57
2708,february,57
2616,queueing,57
2211,music,57
3037,ups,56
309,negative,56
4690,11pm,56
1824,fair,56
1396,says,56
2029,overcrowded,56
5391,difficulties,56
5659,wdw,56
1233,machine,56
705,happen,56
2309,future,56
1962,opens,56
520,memories,56
1732,dog,56
5603,regular,55
1696,highlight,55
1564,dollars,55
2426,feet,55
4030,blue,55
4271,poorly,55
1078,weekday,55
5835,fantasmic,55
2384,cutting,55
5294,railroad,55
4941,grown,55
995,cruise,55
2521,complain,54
1533,june,54
1195,worked,54
6479,terror,54
1034,upset,54
2898,advise,54
496,ocean,54
3966,recently,54
1757,clear,54
3392,closures,54
144,sat,54
1910,december,54
1163,level,54
1080,sold,54
3748,14,54
2027,entered,54
651,stores,54
1802,january,54
2836,reasonable,53
21,grizzly,53
5699,tram,53
1454,play,53
2706,manage,53
1712,bathrooms,53
2379,wet,53
268,3rd,53
461,autopia,53
2213,meeting,53
216,entering,53
312,weeks,53
3412,added,53
4119,seating,53
365,previously,53
941,liked,53
2356,boy,53
2498,starts,53
1451,building,52
523,a,52
548,friend,52
2050,dl,52
1527,wonder,52
225,company,52
2838,warm,52
2124,nowhere,52
840,wear,52
3423,served,52
2940,dated,52
105,priority,52
2781,woman,51
1466,asking,51
509,lacking,51
476,gift,51
3544,ca,51
2731,mistake,51
1438,mention,51
468,tomorrowland,51
801,mainly,51
855,taste,51
1475,thousands,51
1706,moment,51
615,bar,51
160,unable,51
2767,fully,51
585,hyperspace,51
401,cancelled,51
2114,rate,51
1039,comes,51
4242,showing,51
3026,frustrated,51
6045,explained,51
1997,fries,50
927,towards,50
2030,china,50
1226,mainland,50
210,double,50
2005,menu,50
1417,cash,50
1197,typical,50
338,incredibly,50
262,before,50
1967,parts,50
1282,movie,50
1336,shoving,50
1130,13,49
2733,europe,49
937,ruined,49
1172,bottles,49
3075,encountered,49
691,beyond,49
978,grandson,49
1275,covered,49
1091,watched,49
1164,weekends,49
5492,childrens,49
5482,smokers,48
1872,chose,48
2988,stick,48
1177,various,48
1113,unhelpful,48
3957,excellent,48
1127,pricey,48
2201,separate,48
3025,badly,48
2644,jumping,48
945,operating,48
1501,ground,48
2602,mickeys,48
1038,unacceptable,48
3256,occasions,48
557,riding,48
294,thank,48
5899,planet,48
2423,recent,47
2591,river,47
1364,noon,47
563,wow,47
1920,closes,47
11004,mcdonalds,47
1900,dining,47
2586,rush,47
1927,detail,47
1302,lifetime,47
121,april,47
1894,fire,47
3395,date,47
1785,impressed,47
3965,limit,47
4172,headed,47
3182,services,47
2546,35,46
1664,beginning,46
1550,constantly,46
1751,ran,46
1553,reasons,46
369,mtr,46
5725,grandchildren,46
1395,pooh,46
3515,locals,46
1856,starting,46
1853,action,46
725,max,46
10999,fe,46
3545,winter,45
2711,catch,45
2668,heart,45
428,tiny,45
1048,eyes,45
6458,nemo,45
2451,drop,45
5390,75,45
3825,burgers,45
3685,explain,45
1199,shade,45
3967,outrageous,45
79,november,45
3351,machines,45
478,loads,45
2777,situation,45
2640,game,45
2049,tuesday,45
620,type,45
3436,firstly,44
837,exactly,44
3086,nobody,44
233,air,44
2860,addition,44
2358,horrendous,44
1572,childhood,44
1784,therefore,44
1728,sense,44
2716,became,44
796,normally,44
3509,airport,44
4076,provide,44
769,package,44
907,location,43
2233,paper,43
6022,monorail,43
3059,training,43
5913,reservations,43
1723,states,43
1921,30pm,43
2888,absolute,43
3069,arrival,43
4492,interested,43
2381,giving,43
634,september,43
3793,appear,43
2760,personal,43
2677,thursday,43
466,brand,43
5537,frontierland,43
1125,disneylands,43
1124,travelling,43
2756,sent,43
1123,speaking,43
1504,hated,43
3012,capacity,43
929,sleeping,43
1521,known,43
1658,guy,42
5731,rooms,42
811,height,42
1954,honestly,42
4066,serious,42
1615,1st,42
1883,polite,42
2856,informed,42
706,selfie,42
1740,seat,42
1983,17,42
803,easier,42
5781,process,42
1631,effort,42
467,section,42
1749,manager,42
841,variety,42
1332,style,42
3336,mentioned,42
668,refused,42
422,spectacular,42
1205,designed,42
3676,fill,42
1140,mine,42
3135,out,42
909,maintained,41
1697,sons,41
2726,coke,41
2753,complained,41
3124,flight,41
546,finished,41
696,rules,41
3877,1000,41
2174,simple,41
1981,elsewhere,41
242,relations,41
2551,carousel,40
5308,wild,40
2295,particular,40
4174,streets,40
785,feels,40
5128,write,40
1916,exciting,40
4215,whatever,40
2360,jump,40
588,hoping,39
1842,hell,39
1467,raining,39
876,teens,39
1314,quick,39
2110,folks,39
2543,fantasy,39
4017,traffic,39
1699,stars,39
3674,excitement,39
666,voucher,39
164,luckily,39
2724,dogs,39
12780,sequoia,39
11399,phantom,39
506,afford,39
1759,greet,39
599,snack,39
5857,insane,39
5916,york,39
1768,easter,39
3096,crying,39
72,join,39
1863,16,39
2229,lodge,39
1358,sick,39
1845,tourist,38
4192,saved,38
321,opportunity,38
5103,fairly,38
1094,mediocre,38
5854,rider,38
4481,sandwiches,38
3234,forced,38
2675,appreciate,38
152,via,38
543,exhausted,38
3488,drive,38
4193,ripped,38
1948,properly,38
1684,bothered,38
2112,guide,38
1989,allows,38
646,interesting,38
227,received,38
3944,exception,38
2348,likely,38
5271,southern,38
1579,somewhat,37
4874,tables,37
1514,route,37
7191,west,37
2281,travelled,37
2254,green,37
350,express,37
1369,warning,37
2008,alone,37
2225,appalling,37
3313,up,37
688,accept,37
420,okay,37
5719,policy,37
7506,crush,37
353,souvenir,37
1394,winnie,37
1613,fabulous,36
3328,awesome,36
4386,saving,36
3734,bay,36
3005,18,36
645,finish,36
2867,5pm,36
2605,sight,36
2840,provided,36
2728,state,36
351,suppose,36
1965,dangerous,36
122,happens,36
2732,hear,36
2970,holders,36
101,direction,36
2859,advertised,36
1053,honest,36
2595,built,36
582,acceptable,36
4885,laser,36
1168,tips,36
252,unlike,36
2712,7pm,36
4948,final,36
4597,granddaughter,36
3416,filled,36
3249,downside,36
2052,hrs,36
1780,obvious,36
6638,treated,36
3140,buses,35
4343,carribean,35
1118,putting,35
4130,form,35
3772,doubt,35
3002,g,35
271,this,35
5616,disability,35
681,organised,35
3058,wandering,35
4001,continue,35
1469,immediately,35
1647,numbers,35
977,recommended,35
6542,rock,35
1158,agree,35
5539,partner,35
802,based,35
169,helped,35
218,details,35
6019,wednesday,35
4399,signage,35
2346,prepare,35
2209,suitable,34
2858,6pm,34
3248,you,34
4383,showed,34
2409,so,34
968,wanting,34
2408,answer,34
6709,10pm,34
5068,cup,34
6521,window,34
1535,miles,34
1569,uncomfortable,34
545,activities,34
4358,choices,34
1915,donald,34
6872,picnic,34
6165,sandwich,34
1903,olds,34
1329,surely,34
2935,terms,34
5318,pool,34
432,mystic,34
2128,gives,34
1960,hungry,34
5542,telling,34
1988,budget,34
3138,warned,34
66,daily,34
6642,business,34
2102,hidden,34
5520,fountains,34
3186,complaining,34
357,approx,34
7242,tv,33
3458,wonderland,33
3870,cleanliness,33
7257,freezing,33
969,toys,33
5876,refund,33
2383,manners,33
1090,electric,33
824,fit,33
1126,hold,33
2275,corner,33
2787,stated,33
1679,bathroom,33
393,rained,33
1604,afraid,33
2162,shocking,33
1524,sister,33
81,happening,33
1674,autograph,33
1529,classic,33
717,brilliant,33
1798,groups,33
2215,talk,33
1399,specific,33
5064,adventureland,33
8814,pavilion,32
3107,required,32
3121,aside,32
1730,toddler,32
402,during,32
3265,country,32
2302,locations,32
2839,dress,32
2065,comfortable,32
4732,checking,32
2567,wont,32
2879,offering,32
3983,hands,32
591,dressed,32
1541,pluto,32
2336,research,32
3643,traveling,32
1200,located,32
2344,updated,32
6397,premium,32
246,ensure,32
2036,cups,32
856,serving,32
2691,appeared,32
862,additional,32
742,enjoyment,32
1146,wifi,32
368,renovations,32
536,reach,32
1366,playing,32
2118,8pm,31
2246,sunny,31
1520,schedule,31
2638,rent,31
6830,response,31
4668,lighting,31
3937,midnight,31
842,selection,31
6728,explanation,31
1830,step,31
7764,fortune,31
4159,2014,31
257,iron,31
2989,99,31
1447,question,31
5607,breakdowns,31
4323,cause,31
3849,reality,31
2672,metro,31
2775,nasty,31
4849,nearby,31
1324,improve,31
1673,language,31
1530,words,31
6331,began,31
3175,followed,31
4381,trips,31
4008,admit,31
3109,result,31
3571,wide,31
794,knowing,31
1861,events,31
1516,posted,30
4672,pain,30
915,fall,30
10969,aerosmith,30
2908,amazed,30
2895,plaza,30
3230,counter,30
3893,unbelievable,30
1542,goofy,30
6509,letting,30
2721,plastic,30
2310,changes,30
288,soft,30
7485,60th,30
11066,newport,30
981,opted,30
4883,road,30
2729,meaning,30
2391,range,30
1633,larger,30
1742,word,30
2727,filthy,30
4314,organisation,30
4405,endless,30
2133,eateries,30
3238,worn,30
1729,odd,30
1018,caught,30
1584,couldnt,30
4467,perfect,30
1103,outdated,30
3006,unhappy,30
6447,pinocchio,30
3266,australia,30
11312,parc,30
1826,flying,30
892,youngest,30
1049,currently,30
8984,shabby,30
3245,anytime,30
5493,hundreds,29
5062,figure,29
4846,attendant,29
864,post,29
2513,stage,29
2058,queing,29
4379,mark,29
3061,fight,29
640,smallest,29
5325,grab,29
3431,desk,29
1486,virtually,29
2866,charged,29
2583,bringing,29
6326,count,29
526,present,29
68,thats,29
562,impression,29
3853,2015,29
290,popcorn,29
1134,games,29
780,extreme,29
3384,trained,29
2113,forever,29
1506,smiles,29
1386,arriving,29
3203,workers,29
4123,newer,29
1122,frankly,29
949,ordered,29
1708,regret,29
5211,annoyed,28
11255,extortionate,28
2212,ears,28
2173,willing,28
1881,booth,28
374,central,28
2455,helps,28
1612,besides,28
2577,sticks,28
6612,8am,28
5142,pointed,28
454,tons,28
592,cinderella,28
6007,alice,28
237,journey,28
3987,handle,28
2933,milk,28
1649,prefer,28
2305,restrooms,28
1709,seconds,28
1847,alot,28
2022,serve,28
2129,mini,28
565,blocked,28
1642,eye,28
1924,9pm,28
4219,teacups,28
3979,spirit,28
3738,24,28
2202,lower,28
1002,joined,28
4905,clothes,28
1575,patience,28
1143,speed,28
1202,island,28
5600,wall,28
839,personally,28
2657,plans,28
11914,rer,28
1169,carry,28
4986,2012,28
4911,towers,28
1095,4th,28
5033,rushed,28
1384,download,28
1378,key,28
988,there,28
5485,cigarette,27
4113,lunchtime,27
743,lands,27
3051,safe,27
3028,autographs,27
5036,25th,27
1089,buildings,27
1814,down,27
2794,follow,27
399,enjoying,27
5979,slot,27
3977,proper,27
1862,loves,27
2047,realize,27
2928,greets,27
1207,necessary,27
2786,complaints,27
6105,directed,27
970,pop,27
4531,x,27
1216,luggage,27
664,reception,27
2811,zero,27
2652,considered,27
2327,include,27
4191,riders,27
2669,if,27
984,passed,27
332,advised,27
3093,attempt,27
1923,begin,27
1306,costumes,27
3329,thoroughly,27
741,reduced,27
6769,cheese,27
3489,unpleasant,27
2803,ways,27
6948,de,27
2392,luck,27
4211,tree,27
3891,act,27
3833,rope,27
5046,whenever,27
5660,maxpass,27
895,destination,27
2117,picked,27
2696,supervisor,27
2522,aimed,27
547,scheduled,27
3236,smell,27
930,beauty,27
4514,2013,27
4324,learn,27
2699,approached,26
590,women,26
904,zone,26
3024,tiring,26
6121,questions,26
4910,alton,26
6700,americans,26
1811,reached,26
3215,salad,26
6350,expense,26
298,careful,26
194,quieter,26
570,japan,26
695,silly,26
516,indeed,26
3021,beer,26
236,pleasant,26
1606,beat,26
4297,distance,26
2404,fell,26
2335,attend,26
1035,angry,26
4111,grew,26
1060,thru,26
4371,heavy,26
2883,beware,26
2385,tall,26
1044,important,26
2025,energy,26
6187,periods,26
1935,hey,26
3959,exhausting,26
3189,regardless,26
3369,screaming,25
31,brings,25
1473,yrs,25
1727,resorts,25
4461,candy,25
2221,excuse,25
1567,law,25
5404,toontown,25
2104,trouble,25
936,rainy,25
2040,caused,25
1625,market,25
1947,relatively,25
1005,repair,25
2542,tomorrow,25
5690,mom,25
1763,elsa,25
319,everybody,25
3279,21,25
2169,opposite,25
2621,witnessed,25
5784,walts,25
1977,scared,25
2452,everyday,25
5674,shoes,25
6569,compensation,25
155,info,25
3130,lined,25
1273,celebration,25
3240,frequently,25
867,visitor,25
848,hongkong,25
1672,unfriendly,25
6438,120,25
5732,multi,25
5636,condition,25
1691,mood,25
3964,lets,25
1559,cater,25
1058,stress,25
48,feb,25
3935,failed,25
3360,stupid,25
685,gulch,25
959,corn,25
4563,row,25
657,rudely,25
5988,corporate,25
6670,twenty,25
3077,breaks,25
4098,restrictions,25
3537,occasion,25
2596,directly,25
2665,held,25
3346,fewer,24
3348,class,24
4663,orleans,24
4983,busier,24
5352,hoped,24
4199,dreadful,24
2026,2017,24
2580,tight,24
7397,fixed,24
2523,dead,24
1333,junk,24
1899,heading,24
854,upgrade,24
2085,european,24
2119,3pm,24
1973,self,24
5462,lives,24
3910,trick,24
2576,update,24
1181,trees,24
4641,living,24
1253,cheapest,24
3938,deep,24
6264,reserved,24
3153,fourth,24
5547,300,24
4272,fed,24
1139,bear,24
2251,offers,24
5386,forth,24
4762,mass,24
2942,yr,24
1677,trash,24
4786,boats,24
5049,share,24
1099,fl,24
2318,lining,24
2617,father,24
7032,health,24
2252,grounds,24
3610,150,24
5940,stressful,24
1010,cafes,24
2151,camera,24
2041,indoor,23
1056,charm,23
3050,adventures,23
3040,duck,23
3386,garbage,23
224,credit,23
2650,seven,23
6489,200,23
