,Word,Count
123,ahead,48
623,changed,48
147,any,48
552,employee,48
1111,stood,48
1544,anniversary,48
27,car,48
1070,might,47
244,taken,47
1532,often,47
1746,house,47
725,snacks,47
1299,blast,47
713,gave,47
1009,managed,47
253,truly,46
258,understand,46
1281,plenty,46
312,called,46
865,planning,46
1502,heard,46
586,light,46
1773,oh,46
644,monday,46
216,control,46
134,priced,45
976,maintenance,45
2281,someone,45
913,stayed,45
1409,age,45
1226,dollars,44
969,throughout,44
690,unless,44
764,weather,44
153,missed,44
1297,older,44
449,rode,44
1277,knew,44
843,sometimes,43
881,cold,43
1157,totally,43
2529,favorite,43
19,using,43
1201,anymore,43
1332,cut,43
305,online,43
280,rather,42
1743,construction,42
4005,technical,42
1114,fastpasses,42
1808,needed,42
872,purchased,42
3258,complaint,42
519,total,42
2580,gets,41
1231,tours,41
18,photo,41
2144,group,41
13,issues,41
2844,drinks,41
459,literally,41
1473,peak,41
143,ask,41
92,simply,41
547,mind,40
478,disabled,40
1974,along,40
417,purchase,40
1229,including,40
2668,adult,40
1234,problems,40
2261,soon,40
302,october,40
1887,monorail,40
1776,except,40
802,miss,40
3613,resort,39
117,absolutely,39
1564,anywhere,39
895,multiple,39
1330,excited,39
1385,allow,39
844,meet,39
795,restaurant,39
61,wasted,39
956,meal,39
2221,peter,39
165,mins,39
672,mid,39
1110,issue,38
2172,noticed,38
847,change,38
1317,supposed,38
792,set,38
2201,ups,38
197,please,38
2707,become,37
667,wdw,37
393,five,37
1788,heat,37
743,fan,37
1225,nearly,37
413,allowed,37
1024,kingdom,37
510,months,37
237,options,37
1036,tomorrowland,37
1727,town,37
1167,bathrooms,37
781,phone,37
146,believe,36
4258,frustrating,36
2451,amusement,36
747,ca,36
2480,usual,36
1902,it,36
381,ok,36
1572,sunday,36
1817,surprised,36
993,review,36
1389,closing,36
885,visits,36
554,seeing,36
310,discount,36
2116,pictures,36
1795,top,36
1499,imagine,35
439,scary,35
2174,dirty,35
1648,real,35
1008,returned,35
2515,advantage,35
1454,hit,35
2222,pan,35
966,travel,35
1453,miserable,35
506,daughters,35
118,hate,35
3139,ready,35
1419,suggest,35
959,southern,35
2733,friday,35
691,popular,35
363,souvenirs,34
2764,across,34
824,birthday,34
161,stuck,34
2820,lights,34
946,order,34
1577,bottle,34
925,july,34
3277,off,34
1247,saying,34
916,today,34
2777,nemo,34
1451,view,34
746,mouse,34
1353,ages,33
1045,lack,33
979,finding,33
2010,within,33
720,picture,33
856,together,33
1988,matter,33
636,month,33
1464,gates,33
354,forward,33
1085,friends,33
568,kind,33
2750,grand,33
659,awful,32
1613,charge,32
566,brought,32
297,over,32
3048,middle,32
1617,offered,32
1677,minnie,32
1574,visitors,32
399,otherwise,32
1401,cool,32
1296,enjoyable,32
3531,dl,32
1311,coaster,32
614,goes,32
1472,moving,32
1251,turn,32
591,glad,31
657,website,31
54,access,31
652,bag,31
1568,signs,31
711,outrageous,31
852,traffic,31
477,case,31
1139,holidays,31
2350,perhaps,31
3074,decorations,31
1760,dark,31
384,spending,30
1283,stuff,30
666,joke,30
820,february,30
678,photos,30
1270,means,30
292,entertainment,30
1736,wheelchair,30
658,refurbishment,30
2445,march,30
893,completely,30
1141,process,30
1262,disneys,30
1469,hand,30
223,limit,30
2121,shorter,30
2754,value,30
446,stopped,30
1436,insane,30
1455,fantasyland,30
1786,certainly,30
1360,management,29
1208,railroad,29
1758,locals,29
132,forget,29
2486,august,29
884,previous,29
2375,name,29
1293,overcrowded,29
810,mostly,29
1310,roller,29
1539,considering,29
619,jungle,29
2175,tuesday,29
1610,barely,29
281,somewhere,29
1274,earlier,29
853,exit,29
883,experienced,29
1137,add,28
1514,super,28
1642,studios,28
2336,pick,28
1140,job,28
2499,watching,28
873,deal,28
817,planned,28
1060,list,28
1486,apparently,28
4177,event,28
2105,dont,28
1227,sign,28
1821,feeling,28
1497,non,28
108,customers,28
348,memories,28
391,lifetime,28
3146,highly,28
2749,eating,28
416,max,28
620,cruise,28
21,stick,28
1049,drink,27
1548,recently,27
664,checked,27
243,shame,27
130,hardly,27
1144,capacity,27
1359,thousands,27
1244,arrive,27
1961,girls,27
1416,rider,27
675,maxpass,27
1127,despite,27
823,third,27
1432,local,27
936,staying,27
935,information,27
514,treat,27
924,while,27
1468,bags,27
1321,expectations,27
426,low,27
154,chance,26
2147,after,26
1382,advance,26
1003,january,26
3153,firework,26
1718,talking,26
1366,river,26
848,table,26
1284,store,26
2169,opinion,26
1658,nightmare,26
3701,till,26
239,option,26
3017,again,26
1882,holders,26
1482,teenagers,26
933,read,26
59,la,26
4006,difficulties,26
2567,leaving,26
1844,shade,26
1387,fee,26
1560,folks,26
2238,thinking,26
734,thank,26
1774,prior,26
2617,sat,26
3770,moved,25
1820,size,25
2411,attention,25
1834,drive,25
2452,bus,25
3049,city,25
428,regular,25
218,thursday,25
601,riding,25
2060,noon,25
401,fantastic,25
3387,empty,25
899,closures,25
984,book,25
444,buzz,25
1478,choose,25
1653,obviously,25
989,sadly,25
1545,saturday,25
1013,certain,25
67,breakfast,25
550,a,25
2260,opens,24
3222,hotels,24
1429,reviews,24
2650,frustrated,24
2228,ground,24
1855,blue,24
869,afford,24
2683,princesses,24
604,experiences,24
1880,wednesday,24
2767,breaking,24
2765,mention,24
1912,e,24
1521,sun,24
1686,wonder,24
626,fine,24
2337,call,24
762,attitude,24
466,continue,24
1605,basically,24
3154,cancelled,24
190,toontown,24
1367,tour,24
771,pack,24
2200,cutting,24
3099,seriously,24
1655,example,24
2101,expecting,23
2361,ice,23
542,lady,23
359,head,23
2947,onto,23
415,wall,23
1088,ate,23
994,buying,23
841,tram,23
2758,double,23
3488,story,23
727,meals,23
1291,weekends,23
1696,track,23
1661,biggest,23
2625,sitting,23
1587,shocked,23
325,card,23
1575,six,23
1711,wear,23
1872,pooh,23
1543,takes,23
1466,skip,23
20,selfie,23
2254,meant,22
3142,heart,22
2836,quickly,22
870,future,22
1391,notice,22
1614,reservations,22
3295,childhood,22
1538,choice,22
2158,changes,22
1522,sold,22
2129,numerous,22
3392,pricey,22
1152,returning,22
1779,orleans,22
592,complete,22
1131,booked,22
617,bother,22
1873,watched,22
1942,eventually,22
1145,recent,22
1301,easy,22
593,dream,22
915,mickeys,21
2280,period,21
1474,shopping,21
1870,seating,21
341,ruined,21
4469,hrs,21
2990,electric,21
63,true,21
3860,movie,21
1491,services,21
1508,station,21
1413,wonderful,21
42,telling,21
1716,giving,21
1792,fans,21
1266,sell,21
1280,shops,21
1046,wow,21
208,minimum,21
437,snow,21
2096,clearly,21
1935,explained,21
1675,happen,21
144,following,21
977,addition,21
1357,limited,21
2199,scooter,21
5221,midnight,21
3069,date,21
1604,round,21
1092,pizza,21
1590,pushing,21
291,encountered,21
1647,shuttle,21
2640,game,21
2739,boy,21
871,hope,21
827,mistake,21
2435,mtn,21
821,mom,21
1163,situation,20
3780,showing,20
3958,color,20
854,massive,20
709,public,20
717,upset,20
1636,ran,20
2071,ridiculously,20
1688,none,20
4218,paint,20
1702,longest,20
2585,hall,20
97,rip,20
98,allows,20
1597,idea,20
589,face,20
1397,note,20
939,weeks,20
963,grandchildren,20
2785,selling,20
992,says,20
3480,springs,20
2326,grandson,20
1345,white,20
647,wide,20
891,moment,20
1656,trips,20
2057,during,20
567,sick,20
1302,traveling,20
499,beyond,20
2638,manage,20
3826,june,20
1728,added,20
595,whatever,20
1100,classic,20
2811,grew,19
2384,met,19
2809,radiator,19
1874,headed,19
1428,incredibly,19
2859,riders,19
2519,safety,19
69,cafe,19
2673,upon,19
1897,standard,19
83,works,19
953,policy,19
991,site,19
1898,stores,19
634,awesome,19
1951,crying,19
3396,didnt,19
40,annoying,19
701,fair,19
284,costs,19
2607,thru,19
651,paris,19
2008,grown,19
3054,baby,19
3088,girl,19
2408,anyway,19
1754,operating,19
2271,april,19
3058,december,19
560,man,19
2179,bucks,19
662,worked,19
3730,st,19
418,saving,18
1068,typical,18
1126,realize,18
1673,rush,18
1423,slightly,18
1403,corn,18
3145,anytime,18
2050,directed,18
3620,repairs,18
1337,bored,18
2122,hyperspace,18
1993,particularly,18
1722,cheap,18
562,whether,18
356,comes,18
2523,shop,18
2953,toy,18
3197,sort,18
1713,feet,18
1996,fire,18
1412,u,18
367,items,18
3235,step,18
335,relations,18
926,research,18
1833,quick,18
2819,cheaper,18
3316,toon,18
706,entering,18
1516,bringing,18
2797,weekday,18
1557,handle,18
2291,actual,18
528,normal,18
1190,similar,18
41,pre,18
1851,favorites,18
1751,grizzly,18
1496,refund,18
385,lineups,17
3652,tourist,17
710,forced,17
643,easier,17
1639,provide,17
2616,seats,17
645,tons,17
3583,rope,17
2603,viewing,17
3498,advice,17
909,merchandise,17
1823,liked,17
2741,rain,17
1801,corporate,17
1668,forever,17
1490,paper,17
3291,dog,17
2051,booth,17
278,normally,17
307,unable,17
754,map,17
2016,faces,17
309,rate,17
152,covered,17
4761,celebration,17
2164,consider,17
271,posted,17
2214,reasonable,17
687,entered,17
1380,workers,17
822,quiet,17
2474,frozen,17
2985,compensation,17
3938,grad,17
1733,handicap,17
1164,up,17
2856,woman,17
2526,winnie,17
811,updated,17
2481,general,17
2219,rent,17
3390,streets,17
1420,nearby,17
986,multi,17
1431,tips,17
350,teens,17
1734,granddaughter,17
3113,business,17
585,smile,17
2463,road,17
4477,adventures,17
1388,known,17
627,dumbo,17
333,talk,17
2263,ten,17
1177,country,17
1191,groups,17
2258,usa,17
203,australia,17
1315,sent,17
1272,lucky,16
1314,guy,16
1077,burger,16
2407,excitement,16
295,music,16
379,asking,16
1340,patience,16
402,complain,16
1730,tomorrow,16
767,shoes,16
1995,became,16
1198,state,16
1298,friend,16
3750,beginning,16
2896,socal,16
480,disability,16
2236,hey,16
3259,exhausted,16
2714,grandkids,16
433,breakdowns,16
1645,structure,16
3343,figure,16
2561,cream,16
4095,trick,16
136,stars,16
2808,straight,16
3195,comparison,16
3360,poorly,16
723,dining,16
1417,whenever,16
2731,saved,16
94,grab,16
732,filled,16
1355,pushed,16
453,built,16
4423,younger,16
1657,september,16
2311,constantly,16
649,choices,16
3773,handicapped,16
1849,mad,15
4915,dca,15
1215,decent,15
2823,terror,15
2417,negative,15
722,showed,15
3314,finished,15
467,destination,15
1306,feels,15
981,restrooms,15
2822,tower,15
1571,parts,15
857,rd,15
3594,difference,15
3135,before,15
2528,law,15
1731,fantasy,15
1459,gotten,15
1534,locations,15
3539,tea,15
1741,missing,15
3108,treated,15
919,section,15
2191,sense,15
1768,schedule,15
948,separate,15
808,looks,15
2443,cause,15
2553,island,15
2734,nd,15
1476,tip,15
3643,chose,15
2776,sea,15
867,so,15
2078,questions,15
1664,appreciate,15
3478,frequently,15
1697,immediately,15
1992,nowhere,15
2063,fault,15
1690,beautiful,15
2152,themed,15
2904,window,15
748,miles,15
4617,candy,15
1607,overcrowding,15
2517,began,15
1684,fit,15
1338,boring,15
2498,eyes,15
2098,exception,15
2058,scheduled,15
149,advise,15
1324,bigger,15
1082,salad,15
2083,highlight,15
670,coast,15
1017,extended,15
737,level,15
833,garage,15
1592,push,15
445,lightyear,15
2364,unhappy,14
1185,larger,14
1860,training,14
1964,princess,14
1856,bayou,14
3774,starting,14
2558,boat,14
1462,starts,14
2748,sons,14
1192,play,14
905,easily,14
2289,queuing,14
2330,dangerous,14
2288,begin,14
1847,alice,14
2262,unbelievable,14
923,lined,14
2692,supervisor,14
3888,autopia,14
836,wheelchairs,14
2725,scooters,14
2774,submarine,14
326,company,14
931,renovation,14
3310,besides,14
4699,shoulder,14
3377,property,14
1155,down,14
1224,designed,14
4811,informed,14
1982,towards,14
303,november,14
1304,compare,14
1909,beat,14
1780,square,14
2231,trash,14
1445,breaks,14
1515,budget,14
2358,exactly,14
2566,expense,14
2843,seat,14
2937,forth,14
1212,knotts,14
1329,roped,14
866,nights,14
2150,exciting,14
1243,explain,14
4608,interesting,14
2547,hands,14
3325,appear,14
2489,frontierland,14
2551,tom,13
3320,loading,13
750,personal,13
4141,hoping,13
1573,horrendous,13
2491,admit,13
1706,wet,13
186,approached,13
3236,hop,13
1566,door,13
1729,yesterday,13
1554,effort,13
3116,mechanical,13
2590,type,13
2599,clear,13
201,wifi,13
3461,flags,13
3487,hear,13
1528,atmosphere,13
3041,route,13
699,gives,13
1863,photographers,13
2117,they,13
2845,dated,13
2998,out,13
1160,mark,13
3668,passholders,13
879,opted,13
2727,reduced,13
3746,attempt,13
941,offering,13
4723,hidden,13
2653,attend,13
501,picked,13
2912,air,13
461,busier,13
2786,based,13
4032,dates,13
2276,display,13
2792,location,13
1118,helps,13
2212,this,13
1203,mediocre,13
314,talked,13
2157,positive,13
1030,chicken,13
2153,sections,13
2828,likely,13
2318,cleanliness,13
4515,majority,13
2841,fabulous,13
2151,impressed,13
2974,style,13
860,lovely,13
3917,electrical,13
698,opportunity,13
1967,doubt,12
2917,wind,12
1570,various,12
3819,bottles,12
1976,cattle,12
987,carefully,12
2524,tiny,12
545,loud,12
1567,directions,12
1104,reduce,12
2527,sister,12
2821,whilst,12
2206,fill,12
1399,machine,12
1598,queued,12
1371,luck,12
1629,goofy,12
4571,arriving,12
443,lose,12
3421,yeah,12
1041,reality,12
3466,catch,12
434,mr,12
2183,schools,12
448,dozen,12
2907,screaming,12
3769,ways,12
1065,adventureland,12
3798,taste,12
2062,reservation,12
4713,drop,12
3391,blocked,12
2906,boys,12
673,winter,12
1606,greed,12
1414,included,12
1148,direction,12
4575,details,12
4948,nasty,12
2297,nobody,12
4416,dressed,12
2279,post,12
39,sticks,12
2333,received,12
1865,trams,12
1749,soaring,12
3661,alone,12
1446,pool,12
878,additional,12
537,dead,12
1465,zero,12
3062,stress,12
897,temporarily,12
786,photopass,12
1509,fall,12
1213,berry,12
2430,badly,12
1805,parked,12
3018,wont,12
3022,events,12
3109,bar,12
780,download,12
193,angry,12
62,unacceptable,12
2987,wheel,12
2738,bummer,12
1285,cant,12
540,condition,12
1542,somewhat,12
4334,fixed,12
3138,elsewhere,12
2269,occasions,12
4224,designated,12
958,rated,12
1159,walts,12
697,important,11
2207,fountains,11
530,healthy,11
975,awhile,11
2309,rules,11
1449,regret,11
11,mentioned,11
1492,complaining,11
1435,opposite,11
1595,express,11
2223,aware,11
1500,personally,11
2323,hungry,11
2588,million,11
740,snack,11
558,meeting,11
1580,overrated,11
2512,squeeze,11
1487,oct,11
4508,dec,11
983,distance,11
2195,prefer,11
877,include,11
978,trouble,11
2769,corner,11
2329,answer,11
3803,simple,11
2189,generally,11
1404,dogs,11
105,jump,11
1483,checking,11
1430,share,11
2235,boats,11
1012,fourth,11
3617,continually,11
533,lives,11
408,package,11
1717,info,11
1848,wonderland,11
2038,heading,11
1290,fully,11
1866,loves,11
4215,apart,11
4783,yr,11
1738,block,11
4015,stopping,11
5287,guide,11
2946,heres,11
2396,reading,11
2490,favourite,11
1138,ton,11
1081,ordered,11
351,remembered,11
2677,premium,11
1166,standards,11
2476,improved,11
1286,til,11
2383,reserved,11
1932,garbage,11
1151,hold,11
2392,honestly,11
189,rabbit,11
1910,cali,11
4070,attendant,11
3091,follow,11
191,lining,11
1807,therefore,11
2882,letting,11
1032,plaza,11
2412,detail,11
5203,racers,11
2646,heavy,11
3595,obvious,11
1800,write,11
1651,happens,11
2712,cover,11
4044,history,11
2079,needless,11
3188,current,11
3446,excellent,11
2605,lighting,11
1214,farm,11
1233,mobility,11
3926,cal,10
2447,polite,10
3322,building,10
3855,final,10
5154,closer,10
1535,particular,10
2423,charges,10
4478,indy,10
4014,inc,10
2999,tiki,10
1901,happening,10
1518,daily,10
3536,piece,10
4232,plans,10
3535,fl,10
3067,frequent,10
4028,comfortable,10
3582,held,10
1770,unavailable,10
2801,suppose,10
4131,lead,10
4270,patrons,10
4137,gift,10
2270,pleasant,10
3657,newer,10
1826,hype,10
2162,emergency,10
2380,pluto,10
3696,screamin,10
3978,starbucks,10
4374,disneylands,10
1579,fees,10
2093,hopefully,10
2365,spoke,10
2891,upgrade,10
2886,exhausting,10
2187,metal,10
1582,worn,10
4379,counter,10
2130,travelling,10
2181,ears,10
4602,crowding,10
2508,count,10
3163,twenty,10
3433,absolute,10
2873,spoiled,10
3174,directly,10
3783,outdated,10
2721,lower,10
2192,caused,10
4731,fight,10
4103,learned,10
2197,buck,10
2339,possibly,10
2227,tables,10
3843,saves,10
3244,manager,10
1608,previously,10
3713,drinking,10
2345,followed,10
2218,periods,10
1970,twilight,10
2951,turns,10
1977,allowing,10
3731,useless,10
2346,yelling,10
2579,autistic,10
2611,rudely,10
2913,rental,10
2690,nope,10
1685,warm,10
2369,grumpy,10
2149,weird,10
0,partner,10
1219,faster,10
1220,hundreds,10
1029,higher,10
1246,lived,10
495,medical,10
1383,arrival,10
55,activities,10
128,form,10
569,question,10
1467,mass,10
1221,walkways,10
5668,closes,10
373,shirts,10
5650,granted,10
534,pain,10
1392,treating,10
529,numbers,10
1331,travelled,10
1252,amazed,10
1240,explore,10
1352,recommended,10
1242,smoking,10
892,cinderella,10
422,benefit,10
682,fp,10
252,hoped,10
32,then,10
311,charged,10
1427,smiles,10
1276,niece,10
1424,cooler,10
1289,alot,10
151,currently,10
696,suggestion,10
1090,tough,10
1268,discounts,10
296,playing,10
225,unpleasant,10
6003,calif,10
2941,changing,9
1687,keeping,9
2903,stupid,9
4760,diamond,9
1694,race,9
1894,unfriendly,9
2406,mixed,9
3745,navigate,9
382,thankfully,9
3766,health,9
412,volume,9
1667,sight,9
1679,america,9
4752,thrill,9
3606,operate,9
3608,paradise,9
4432,you,9
3033,minimal,9
4422,zone,9
288,assistance,9
293,updates,9
1640,visitor,9
306,error,9
3013,scenes,9
3645,passed,9
876,residents,9
2332,hell,9
3667,complained,9
859,disappoint,9
1666,enjoying,9
455,turning,9
346,bottom,9
4393,class,9
2957,scared,9
1335,senior,9
450,very,9
1986,communication,9
2420,leg,9
4779,yelled,9
2701,happiness,9
1210,relax,9
4211,present,9
3999,west,9
735,goodness,9
4193,energy,9
4013,monsters,9
5110,beware,9
731,cup,9
730,souvenir,9
726,beverages,9
4142,fewer,9
2656,required,9
2655,speed,9
1857,prepare,9
616,submarines,9
1862,confused,9
1183,necessary,9
2570,toward,9
2576,helped,9
2578,joined,9
5015,appeared,9
4089,offers,9
1816,meaning,9
2716,center,9
1223,shocking,9
5218,renovations,9
2849,flow,9
4807,stated,9
492,listen,9
5230,sleeping,9
900,facilities,9
3854,ripped,9
1984,perfect,9
496,terms,9
503,cater,9
2453,loads,9
4244,babies,9
539,painful,9
2465,kicked,9
1256,increase,9
7123,web,9
2779,plastic,9
2479,reasons,9
769,beauty,9
3921,soarin,9
2743,attending,9
1798,annoyed,9
2492,eight,9
2298,mood,9
2014,silly,9
265,canadian,9
5583,herded,9
3519,bottled,9
188,roger,9
6281,heck,9
1396,booking,9
3497,thats,9
1400,decide,9
2237,slower,9
1418,tiring,9
1434,holder,9
5614,hoppers,9
139,usd,9
985,rooms,9
3452,provided,9
126,agree,9
3435,camera,9
196,reopened,9
3430,response,9
80,thanks,9
1536,autograph,9
3348,id,9
1527,chips,9
2159,tall,9
3254,luckily,9
2124,clothes,9
3318,print,9
2146,bobsled,9
1039,vision,9
1513,repeatedly,9
1505,valid,9
24,throw,9
4695,wanting,9
1892,lets,9
2282,properly,9
200,fix,9
3096,giant,9
920,ruin,9
3065,carribean,9
5675,afraid,9
3561,wine,9
1818,steps,8
1043,apps,8
3386,virtually,8
2494,discounted,8
3949,deep,8
3619,regardless,8
1615,essentially,8
2497,states,8
3970,everyday,8
1222,narrow,8
3224,w,8
3955,red,8
2736,happier,8
4882,fortune,8
3225,surprise,8
2161,skipped,8
751,recommendation,8
1814,machines,8
6147,olds,8
3922,smiling,8
3552,circle,8
1019,mess,8
4729,action,8
2461,jumping,8
1128,frustration,8
1975,walkway,8
3549,ensure,8
1253,american,8
2472,refused,8
3196,rubbish,8
3889,nicer,8
3900,depending,8
3431,warning,8
3904,jobs,8
3627,relief,8
2766,typically,8
1447,nap,8
2755,feb,8
763,gonna,8
2178,sites,8
2745,tells,8
741,brother,8
344,corporation,8
4212,okay,8
36,countless,8
1864,pics,8
5070,enjoyment,8
5065,regularly,8
1181,buildings,8
3312,fried,8
6032,directing,8
1162,bathroom,8
680,cons,8
907,coffee,8
3607,figured,8
2615,noticeable,8
669,east,8
4082,search,8
1169,uncomfortable,8
2601,conversation,8
3287,dropped,8
4090,tv,8
4597,granddaughters,8
2595,effects,8
2560,popcorn,8
6782,lame,8
3179,legs,8
2559,cute,8
3334,x,8
1146,willing,8
4588,build,8
2065,continued,8
1034,beer,8
4178,busiest,8
2667,parent,8
4016,maintained,8
4470,key,8
728,pocket,8
5511,thanksgiving,8
704,experiencing,8
5391,band,8
4443,careful,8
2552,sawyer,8
1853,bobsleds,8
689,selection,8
686,knows,8
1512,bunch,8
2099,signage,8
1260,wrote,8
2807,occasion,8
3735,carts,8
4349,marketing,8
407,moments,8
1704,wearing,8
3762,degree,8
2274,aside,8
206,spots,8
3002,song,8
429,standby,8
2890,there,8
1714,putting,8
4305,canada,8
1408,organized,8
3802,wants,8
4766,chaos,8
796,yo,8
2224,french,8
1294,hated,8
3141,and,8
2037,conditions,8
2426,height,8
3508,raised,8
3526,excuse,8
343,warned,8
1076,fruit,8
2348,pin,8
937,send,8
355,odd,8
3719,ponchos,8
2025,caught,8
4372,the,8
1591,shoving,8
2939,spectacular,8
4358,blocking,8
2988,chair,8
2082,zoo,8
2933,sucks,8
369,shirt,8
3511,picnic,8
